E N D Resistivity
808591 2182422 57 0.48991
808591 2182422 59 0.48991
808591 2182422 61 0.48991
808591 2182422 63 0.48991
808591 2182422 65 0.48991
808591 2182422 67 1.1054
808591 2182422 69 1.1054
808592 2182420 1 82.879
808592 2182420 3 82.879
808592 2182420 5 82.879
808592 2182420 7 82.879
808592 2182420 9 82.879
808592 2182420 11 82.879
808592 2182420 13 0.72487
808592 2182420 15 0.72487
808592 2182420 17 0.72487
808592 2182420 19 0.72487
808592 2182420 21 0.72487
808592 2182420 23 0.18161
808592 2182420 25 0.18161
808592 2182420 27 0.18161
808592 2182420 29 0.18161
808592 2182420 31 0.18161
808592 2182420 33 0.18161
808592 2182420 35 0.20005
808592 2182420 37 0.20005
808592 2182420 39 0.20005
808592 2182420 41 0.20005
808592 2182420 43 0.20005
808592 2182420 45 0.3117
808592 2182420 47 0.3117
808592 2182420 49 0.3117
808592 2182420 51 0.3117
808592 2182420 53 0.3117
808592 2182420 55 0.3117
808592 2182420 57 0.48991
808592 2182420 59 0.48991
808592 2182420 61 0.48991
808592 2182420 63 0.48991
808592 2182420 65 0.48991
808592 2182420 67 1.1054
808592 2182420 69 1.1054
808593 2182418 1 82.879
808593 2182418 3 82.879
808593 2182418 5 82.879
808593 2182418 7 82.879
808593 2182418 9 82.879
808593 2182418 11 82.879
808593 2182418 13 0.72487
808593 2182418 15 0.72487
808593 2182418 17 0.72487
808593 2182418 19 0.72487
808593 2182418 21 0.72487
808593 2182418 23 0.18161
808593 2182418 25 0.18161
808593 2182418 27 0.18161
808593 2182418 29 0.18161
808593 2182418 31 0.18161
808593 2182418 33 0.18161
808593 2182418 35 0.20005
808593 2182418 37 0.20005
808593 2182418 39 0.20005
808593 2182418 41 0.20005
808593 2182418 43 0.20005
808593 2182418 45 0.3117
808593 2182418 47 0.3117
808593 2182418 49 0.3117
808593 2182418 51 0.3117
808593 2182418 53 0.3117
808593 2182418 55 0.3117
808593 2182418 57 0.48991
808593 2182418 59 0.48991
808593 2182418 61 0.48991
808593 2182418 63 0.48991
808593 2182418 65 0.48991
808593 2182418 67 1.1054
808593 2182418 69 1.1054
808594 2182416 1 82.879
808594 2182416 3 82.879
808594 2182416 5 82.879
808594 2182416 7 82.879
808594 2182416 9 82.879
808594 2182416 11 82.879
808594 2182416 13 0.72487
808594 2182416 15 0.72487
808594 2182416 17 0.72487
808594 2182416 19 0.72487
808594 2182416 21 0.72487
808594 2182416 23 0.18161
808594 2182416 25 0.18161
808594 2182416 27 0.18161
808594 2182416 29 0.18161
808594 2182416 31 0.18161
808594 2182416 33 0.18161
808594 2182416 35 0.20005
808594 2182416 37 0.20005
808594 2182416 39 0.20005
808594 2182416 41 0.20005
808594 2182416 43 0.20005
808594 2182416 45 0.3117
808594 2182416 47 0.3117
808594 2182416 49 0.3117
808594 2182416 51 0.3117
808594 2182416 53 0.3117
808594 2182416 55 0.3117
808594 2182416 57 0.48991
808594 2182416 59 0.48991
808594 2182416 61 0.48991
808594 2182416 63 0.48991
808594 2182416 65 0.48991
808594 2182416 67 1.1054
808594 2182416 69 1.1054
808595 2182414 1 82.879
808595 2182414 3 82.879
808595 2182414 5 82.879
808595 2182414 7 82.879
808595 2182414 9 82.879
808595 2182414 11 82.879
808595 2182414 13 0.72487
808595 2182414 15 0.72487
808595 2182414 17 0.72487
808595 2182414 19 0.72487
808595 2182414 21 0.72487
808595 2182414 23 0.18161
808595 2182414 25 0.18161
808595 2182414 27 0.18161
808595 2182414 29 0.18161
808595 2182414 31 0.18161
808595 2182414 33 0.18161
808595 2182414 35 0.20005
808595 2182414 37 0.20005
808595 2182414 39 0.20005
808595 2182414 41 0.20005
808595 2182414 43 0.20005
808595 2182414 45 0.3117
808595 2182414 47 0.3117
808595 2182414 49 0.3117
808595 2182414 51 0.3117
808595 2182414 53 0.3117
808595 2182414 55 0.3117
808595 2182414 57 0.48991
808595 2182414 59 0.48991
808595 2182414 61 0.48991
808595 2182414 63 0.48991
808595 2182414 65 0.48991
808595 2182414 67 1.1054
808595 2182414 69 1.1054
808595 2182413 1 82.879
808595 2182413 3 82.879
808595 2182413 5 82.879
808595 2182413 7 82.879
808595 2182413 9 82.879
808595 2182413 11 82.879
808595 2182413 13 0.72487
808595 2182413 15 0.72487
808595 2182413 17 0.72487
808595 2182413 19 0.72487
808595 2182413 21 0.72487
808595 2182413 23 0.18161
808595 2182413 25 0.18161
808595 2182413 27 0.18161
808595 2182413 29 0.18161
808595 2182413 31 0.18161
808595 2182413 33 0.18161
808595 2182413 35 0.20005
808595 2182413 37 0.20005
808595 2182413 39 0.20005
808595 2182413 41 0.20005
808595 2182413 43 0.20005
808595 2182413 45 0.3117
808595 2182413 47 0.3117
808595 2182413 49 0.3117
808595 2182413 51 0.3117
808595 2182413 53 0.3117
808595 2182413 55 0.3117
808595 2182413 57 0.48991
808595 2182413 59 0.48991
808595 2182413 61 0.48991
808595 2182413 63 0.48991
808595 2182413 65 0.48991
808595 2182413 67 1.1054
808595 2182413 69 1.1054
808596 2182411 1 82.879
808596 2182411 3 82.879
808596 2182411 5 82.879
808596 2182411 7 82.879
808596 2182411 9 82.879
808596 2182411 11 82.879
808596 2182411 13 0.72487
808596 2182411 15 0.72487
808596 2182411 17 0.72487
808596 2182411 19 0.72487
808596 2182411 21 0.72487
808596 2182411 23 0.18161
808596 2182411 25 0.18161
808596 2182411 27 0.18161
808596 2182411 29 0.18161
808596 2182411 31 0.18161
808596 2182411 33 0.18161
808596 2182411 35 0.20005
808596 2182411 37 0.20005
808596 2182411 39 0.20005
808596 2182411 41 0.20005
808596 2182411 43 0.20005
808596 2182411 45 0.3117
808596 2182411 47 0.3117
808596 2182411 49 0.3117
808596 2182411 51 0.3117
808596 2182411 53 0.3117
808596 2182411 55 0.3117
808596 2182411 57 0.48991
808596 2182411 59 0.48991
808596 2182411 61 0.48991
808596 2182411 63 0.48991
808596 2182411 65 0.48991
808596 2182411 67 1.1054
808596 2182411 69 1.1054
808597 2182409 1 42.279
808597 2182409 3 42.279
808597 2182409 5 42.279
808597 2182409 7 42.279
808597 2182409 9 42.279
808597 2182409 11 42.279
808597 2182409 13 1.1236
808597 2182409 15 1.1236
808597 2182409 17 1.1236
808597 2182409 19 1.1236
808597 2182409 21 1.1236
808597 2182409 23 0.20245
808597 2182409 25 0.20245
808597 2182409 27 0.20245
808597 2182409 29 0.20245
808597 2182409 31 0.20245
808597 2182409 33 0.20245
808597 2182409 35 0.17586
808597 2182409 37 0.17586
808597 2182409 39 0.17586
808597 2182409 41 0.17586
808597 2182409 43 0.17586
808597 2182409 45 0.26463
808597 2182409 47 0.26463
808597 2182409 49 0.26463
808597 2182409 51 0.26463
808597 2182409 53 0.26463
808597 2182409 55 0.26463
808597 2182409 57 0.48991
808597 2182409 59 0.48991
808597 2182409 61 0.48991
808597 2182409 63 0.48991
808597 2182409 65 0.48991
808597 2182409 67 1.1054
808597 2182409 69 1.1054
808598 2182407 1 42.279
808598 2182407 3 42.279
808598 2182407 5 42.279
808598 2182407 7 42.279
808598 2182407 9 42.279
808598 2182407 11 42.279
808598 2182407 13 1.1236
808598 2182407 15 1.1236
808598 2182407 17 1.1236
808598 2182407 19 1.1236
808598 2182407 21 1.1236
808598 2182407 23 0.20245
808598 2182407 25 0.20245
808598 2182407 27 0.20245
808598 2182407 29 0.20245
808598 2182407 31 0.20245
808598 2182407 33 0.20245
808598 2182407 35 0.17586
808598 2182407 37 0.17586
808598 2182407 39 0.17586
808598 2182407 41 0.17586
808598 2182407 43 0.17586
808598 2182407 45 0.26463
808598 2182407 47 0.26463
808598 2182407 49 0.26463
808598 2182407 51 0.26463
808598 2182407 53 0.26463
808598 2182407 55 0.26463
808598 2182407 57 0.48991
808598 2182407 59 0.48991
808598 2182407 61 0.48991
808598 2182407 63 0.48991
808598 2182407 65 0.48991
808598 2182407 67 1.1054
808598 2182407 69 1.1054
808599 2182405 1 42.279
808599 2182405 3 42.279
808599 2182405 5 42.279
808599 2182405 7 42.279
808599 2182405 9 42.279
808599 2182405 11 42.279
808599 2182405 13 1.1236
808599 2182405 15 1.1236
808599 2182405 17 1.1236
808599 2182405 19 1.1236
808599 2182405 21 1.1236
808599 2182405 23 0.20245
808599 2182405 25 0.20245
808599 2182405 27 0.20245
808599 2182405 29 0.20245
808599 2182405 31 0.20245
808599 2182405 33 0.20245
808599 2182405 35 0.17586
808599 2182405 37 0.17586
808599 2182405 39 0.17586
808599 2182405 41 0.17586
808599 2182405 43 0.17586
808599 2182405 45 0.26463
808599 2182405 47 0.26463
808599 2182405 49 0.26463
808599 2182405 51 0.26463
808599 2182405 53 0.26463
808599 2182405 55 0.26463
808599 2182405 57 0.48991
808599 2182405 59 0.48991
808599 2182405 61 0.48991
808599 2182405 63 0.48991
808599 2182405 65 0.48991
808599 2182405 67 1.1054
808599 2182405 69 1.1054
808600 2182403 1 42.279
808600 2182403 3 42.279
808600 2182403 5 42.279
808600 2182403 7 42.279
808600 2182403 9 42.279
808600 2182403 11 42.279
808600 2182403 13 1.1236
808600 2182403 15 1.1236
808600 2182403 17 1.1236
808600 2182403 19 1.1236
808600 2182403 21 1.1236
808600 2182403 23 0.20245
808600 2182403 25 0.20245
808600 2182403 27 0.20245
808600 2182403 29 0.20245
808600 2182403 31 0.20245
808600 2182403 33 0.20245
808600 2182403 35 0.17586
808600 2182403 37 0.17586
808600 2182403 39 0.17586
808600 2182403 41 0.17586
808600 2182403 43 0.17586
808600 2182403 45 0.26463
808600 2182403 47 0.26463
808600 2182403 49 0.26463
808600 2182403 51 0.26463
808600 2182403 53 0.26463
808600 2182403 55 0.26463
808600 2182403 57 0.48991
808600 2182403 59 0.48991
808600 2182403 61 0.48991
808600 2182403 63 0.48991
808600 2182403 65 0.48991
808600 2182403 67 1.1054
808600 2182403 69 1.1054
808600 2182402 1 42.279
808600 2182402 3 42.279
808600 2182402 5 42.279
808600 2182402 7 42.279
808600 2182402 9 42.279
808600 2182402 11 42.279
808600 2182402 13 1.1236
808600 2182402 15 1.1236
808600 2182402 17 1.1236
808600 2182402 19 1.1236
808600 2182402 21 1.1236
808600 2182402 23 0.20245
808600 2182402 25 0.20245
808600 2182402 27 0.20245
808600 2182402 29 0.20245
808600 2182402 31 0.20245
808600 2182402 33 0.20245
808600 2182402 35 0.17586
808600 2182402 37 0.17586
808600 2182402 39 0.17586
808600 2182402 41 0.17586
808600 2182402 43 0.17586
808600 2182402 45 0.26463
808600 2182402 47 0.26463
808600 2182402 49 0.26463
808600 2182402 51 0.26463
808600 2182402 53 0.26463
808600 2182402 55 0.26463
808600 2182402 57 0.48991
808600 2182402 59 0.48991
808600 2182402 61 0.48991
808600 2182402 63 0.48991
808600 2182402 65 0.48991
808600 2182402 67 1.1054
808600 2182402 69 1.1054
808601 2182400 1 42.279
808601 2182400 3 42.279
808601 2182400 5 42.279
808601 2182400 7 42.279
808601 2182400 9 42.279
808601 2182400 11 42.279
808601 2182400 13 1.1236
808601 2182400 15 1.1236
808601 2182400 17 1.1236
808601 2182400 19 1.1236
808601 2182400 21 1.1236
808601 2182400 23 0.20245
808601 2182400 25 0.20245
808601 2182400 27 0.20245
808601 2182400 29 0.20245
808601 2182400 31 0.20245
808601 2182400 33 0.20245
808601 2182400 35 0.17586
808601 2182400 37 0.17586
808601 2182400 39 0.17586
808601 2182400 41 0.17586
808601 2182400 43 0.17586
808601 2182400 45 0.26463
808601 2182400 47 0.26463
808601 2182400 49 0.26463
808601 2182400 51 0.26463
808601 2182400 53 0.26463
808601 2182400 55 0.26463
808601 2182400 57 0.48991
808601 2182400 59 0.48991
808601 2182400 61 0.48991
808601 2182400 63 0.48991
808601 2182400 65 0.48991
808601 2182400 67 1.1054
808601 2182400 69 1.1054
808602 2182398 1 42.279
808602 2182398 3 42.279
808602 2182398 5 42.279
808602 2182398 7 42.279
808602 2182398 9 42.279
808602 2182398 11 42.279
808602 2182398 13 1.1236
808602 2182398 15 1.1236
808602 2182398 17 1.1236
808602 2182398 19 1.1236
808602 2182398 21 1.1236
808602 2182398 23 0.20245
808602 2182398 25 0.20245
808602 2182398 27 0.20245
808602 2182398 29 0.20245
808602 2182398 31 0.20245
808602 2182398 33 0.20245
808602 2182398 35 0.17586
808602 2182398 37 0.17586
808602 2182398 39 0.17586
808602 2182398 41 0.17586
808602 2182398 43 0.17586
808602 2182398 45 0.26463
808602 2182398 47 0.26463
808602 2182398 49 0.26463
808602 2182398 51 0.26463
808602 2182398 53 0.26463
808602 2182398 55 0.26463
808602 2182398 57 0.48991
808602 2182398 59 0.48991
808602 2182398 61 0.48991
808602 2182398 63 0.48991
808602 2182398 65 0.48991
808602 2182398 67 1.1054
808602 2182398 69 1.1054
808603 2182396 1 42.279
808603 2182396 3 42.279
808603 2182396 5 42.279
808603 2182396 7 42.279
808603 2182396 9 42.279
808603 2182396 11 42.279
808603 2182396 13 1.1236
808603 2182396 15 1.1236
808603 2182396 17 1.1236
808603 2182396 19 1.1236
808603 2182396 21 1.1236
808603 2182396 23 0.20245
808603 2182396 25 0.20245
808603 2182396 27 0.20245
808603 2182396 29 0.20245
808603 2182396 31 0.20245
808603 2182396 33 0.20245
808603 2182396 35 0.17586
808603 2182396 37 0.17586
808603 2182396 39 0.17586
808603 2182396 41 0.17586
808603 2182396 43 0.17586
808603 2182396 45 0.26463
808603 2182396 47 0.26463
808603 2182396 49 0.26463
808603 2182396 51 0.26463
808603 2182396 53 0.26463
808603 2182396 55 0.26463
808603 2182396 57 0.48991
808603 2182396 59 0.48991
808603 2182396 61 0.48991
808603 2182396 63 0.48991
808603 2182396 65 0.48991
808603 2182396 67 1.1054
808603 2182396 69 1.1054
808604 2182394 1 42.279
808604 2182394 3 42.279
808604 2182394 5 42.279
808604 2182394 7 42.279
808604 2182394 9 42.279
808604 2182394 11 42.279
808604 2182394 13 1.1236
808604 2182394 15 1.1236
808604 2182394 17 1.1236
808604 2182394 19 1.1236
808604 2182394 21 1.1236
808604 2182394 23 0.20245
808604 2182394 25 0.20245
808604 2182394 27 0.20245
808604 2182394 29 0.20245
808604 2182394 31 0.20245
808604 2182394 33 0.20245
808604 2182394 35 0.17586
808604 2182394 37 0.17586
808604 2182394 39 0.17586
808604 2182394 41 0.17586
808604 2182394 43 0.17586
808604 2182394 45 0.26463
808604 2182394 47 0.26463
808604 2182394 49 0.26463
808604 2182394 51 0.26463
808604 2182394 53 0.26463
808604 2182394 55 0.26463
808604 2182394 57 0.48991
808604 2182394 59 0.48991
808604 2182394 61 0.48991
808604 2182394 63 0.48991
808604 2182394 65 0.48991
808604 2182394 67 1.1054
808604 2182394 69 1.1054
808604 2182392 1 42.279
808604 2182392 3 42.279
808604 2182392 5 42.279
808604 2182392 7 42.279
808604 2182392 9 42.279
808604 2182392 11 42.279
808604 2182392 13 1.1236
808604 2182392 15 1.1236
808604 2182392 17 1.1236
808604 2182392 19 1.1236
808604 2182392 21 1.1236
808604 2182392 23 0.20245
808604 2182392 25 0.20245
808604 2182392 27 0.20245
808604 2182392 29 0.20245
808604 2182392 31 0.20245
808604 2182392 33 0.20245
808604 2182392 35 0.17586
808604 2182392 37 0.17586
808604 2182392 39 0.17586
808604 2182392 41 0.17586
808604 2182392 43 0.17586
808604 2182392 45 0.26463
808604 2182392 47 0.26463
808604 2182392 49 0.26463
808604 2182392 51 0.26463
808604 2182392 53 0.26463
808604 2182392 55 0.26463
808604 2182392 57 0.48991
808604 2182392 59 0.48991
808604 2182392 61 0.48991
808604 2182392 63 0.48991
808604 2182392 65 0.48991
808604 2182392 67 1.1054
808604 2182392 69 1.1054
808605 2182391 1 33.229
808605 2182391 3 33.229
808605 2182391 5 33.229
808605 2182391 7 33.229
808605 2182391 9 33.229
808605 2182391 11 33.229
808605 2182391 13 1.4966
808605 2182391 15 1.4966
808605 2182391 17 1.4966
808605 2182391 19 1.4966
808605 2182391 21 1.4966
808605 2182391 23 0.28638
808605 2182391 25 0.28638
808605 2182391 27 0.28638
808605 2182391 29 0.28638
808605 2182391 31 0.28638
808605 2182391 33 0.28638
808605 2182391 35 0.15768
808605 2182391 37 0.15768
808605 2182391 39 0.15768
808605 2182391 41 0.15768
808605 2182391 43 0.15768
808605 2182391 45 0.2288
808605 2182391 47 0.2288
808605 2182391 49 0.2288
808605 2182391 51 0.2288
808605 2182391 53 0.2288
808605 2182391 55 0.2288
808605 2182391 57 0.48991
808605 2182391 59 0.48991
808605 2182391 61 0.48991
808605 2182391 63 0.48991
808605 2182391 65 0.48991
808605 2182391 67 1.1054
808605 2182391 69 1.1054
808606 2182389 1 33.229
808606 2182389 3 33.229
808606 2182389 5 33.229
808606 2182389 7 33.229
808606 2182389 9 33.229
808606 2182389 11 33.229
808606 2182389 13 1.4966
808606 2182389 15 1.4966
808606 2182389 17 1.4966
808606 2182389 19 1.4966
808606 2182389 21 1.4966
808606 2182389 23 0.28638
808606 2182389 25 0.28638
808606 2182389 27 0.28638
808606 2182389 29 0.28638
808606 2182389 31 0.28638
808606 2182389 33 0.28638
808606 2182389 35 0.15768
808606 2182389 37 0.15768
808606 2182389 39 0.15768
808606 2182389 41 0.15768
808606 2182389 43 0.15768
808606 2182389 45 0.2288
808606 2182389 47 0.2288
808606 2182389 49 0.2288
808606 2182389 51 0.2288
808606 2182389 53 0.2288
808606 2182389 55 0.2288
808606 2182389 57 0.48991
808606 2182389 59 0.48991
808606 2182389 61 0.48991
808606 2182389 63 0.48991
808606 2182389 65 0.48991
808606 2182389 67 1.1054
808606 2182389 69 1.1054
808607 2182387 1 33.229
808607 2182387 3 33.229
808607 2182387 5 33.229
808607 2182387 7 33.229
808607 2182387 9 33.229
808607 2182387 11 33.229
808607 2182387 13 1.4966
808607 2182387 15 1.4966
808607 2182387 17 1.4966
808607 2182387 19 1.4966
808607 2182387 21 1.4966
808607 2182387 23 0.28638
808607 2182387 25 0.28638
808607 2182387 27 0.28638
808607 2182387 29 0.28638
808607 2182387 31 0.28638
808607 2182387 33 0.28638
808607 2182387 35 0.15768
808607 2182387 37 0.15768
808607 2182387 39 0.15768
808607 2182387 41 0.15768
808607 2182387 43 0.15768
808607 2182387 45 0.2288
808607 2182387 47 0.2288
808607 2182387 49 0.2288
808607 2182387 51 0.2288
808607 2182387 53 0.2288
808607 2182387 55 0.2288
808607 2182387 57 0.48991
808607 2182387 59 0.48991
808607 2182387 61 0.48991
808607 2182387 63 0.48991
808607 2182387 65 0.48991
808607 2182387 67 1.1054
808607 2182387 69 1.1054
808608 2182385 1 33.229
808608 2182385 3 33.229
808608 2182385 5 33.229
808608 2182385 7 33.229
808608 2182385 9 33.229
808608 2182385 11 33.229
808608 2182385 13 1.4966
808608 2182385 15 1.4966
808608 2182385 17 1.4966
808608 2182385 19 1.4966
808608 2182385 21 1.4966
808608 2182385 23 0.28638
808608 2182385 25 0.28638
808608 2182385 27 0.28638
808608 2182385 29 0.28638
808608 2182385 31 0.28638
808608 2182385 33 0.28638
808608 2182385 35 0.15768
808608 2182385 37 0.15768
808608 2182385 39 0.15768
808608 2182385 41 0.15768
808608 2182385 43 0.15768
808608 2182385 45 0.2288
808608 2182385 47 0.2288
808608 2182385 49 0.2288
808608 2182385 51 0.2288
808608 2182385 53 0.2288
808608 2182385 55 0.2288
808608 2182385 57 0.48991
808608 2182385 59 0.48991
808608 2182385 61 0.48991
808608 2182385 63 0.48991
808608 2182385 65 0.48991
808608 2182385 67 1.1054
808608 2182385 69 1.1054
808608 2182383 1 33.229
808608 2182383 3 33.229
808608 2182383 5 33.229
808608 2182383 7 33.229
808608 2182383 9 33.229
808608 2182383 11 33.229
808608 2182383 13 1.4966
808608 2182383 15 1.4966
808608 2182383 17 1.4966
808608 2182383 19 1.4966
808608 2182383 21 1.4966
808608 2182383 23 0.28638
808608 2182383 25 0.28638
808608 2182383 27 0.28638
808608 2182383 29 0.28638
808608 2182383 31 0.28638
808608 2182383 33 0.28638
808608 2182383 35 0.15768
808608 2182383 37 0.15768
808608 2182383 39 0.15768
808608 2182383 41 0.15768
808608 2182383 43 0.15768
808608 2182383 45 0.2288
808608 2182383 47 0.2288
808608 2182383 49 0.2288
808608 2182383 51 0.2288
808608 2182383 53 0.2288
808608 2182383 55 0.2288
808608 2182383 57 0.48991
808608 2182383 59 0.48991
808608 2182383 61 0.48991
808608 2182383 63 0.48991
808608 2182383 65 0.48991
808608 2182383 67 1.1054
808608 2182383 69 1.1054
808609 2182381 1 33.229
808609 2182381 3 33.229
808609 2182381 5 33.229
808609 2182381 7 33.229
808609 2182381 9 33.229
808609 2182381 11 33.229
808609 2182381 13 1.4966
808609 2182381 15 1.4966
808609 2182381 17 1.4966
808609 2182381 19 1.4966
808609 2182381 21 1.4966
808609 2182381 23 0.28638
808609 2182381 25 0.28638
808609 2182381 27 0.28638
808609 2182381 29 0.28638
808609 2182381 31 0.28638
808609 2182381 33 0.28638
808609 2182381 35 0.15768
808609 2182381 37 0.15768
808609 2182381 39 0.15768
808609 2182381 41 0.15768
808609 2182381 43 0.15768
808609 2182381 45 0.2288
808609 2182381 47 0.2288
808609 2182381 49 0.2288
808609 2182381 51 0.2288
808609 2182381 53 0.2288
808609 2182381 55 0.2288
808609 2182381 57 0.48991
808609 2182381 59 0.48991
808609 2182381 61 0.48991
808609 2182381 63 0.48991
808609 2182381 65 0.48991
808609 2182381 67 1.1054
808609 2182381 69 1.1054
808610 2182380 1 33.229
808610 2182380 3 33.229
808610 2182380 5 33.229
808610 2182380 7 33.229
808610 2182380 9 33.229
808610 2182380 11 33.229
808610 2182380 13 1.4966
808610 2182380 15 1.4966
808610 2182380 17 1.4966
808610 2182380 19 1.4966
808610 2182380 21 1.4966
808610 2182380 23 0.28638
808610 2182380 25 0.28638
808610 2182380 27 0.28638
808610 2182380 29 0.28638
808610 2182380 31 0.28638
808610 2182380 33 0.28638
808610 2182380 35 0.15768
808610 2182380 37 0.15768
808610 2182380 39 0.15768
808610 2182380 41 0.15768
808610 2182380 43 0.15768
808610 2182380 45 0.2288
808610 2182380 47 0.2288
808610 2182380 49 0.2288
808610 2182380 51 0.2288
808610 2182380 53 0.2288
808610 2182380 55 0.2288
808610 2182380 57 0.48991
808610 2182380 59 0.48991
808610 2182380 61 0.48991
808610 2182380 63 0.48991
808610 2182380 65 0.48991
808610 2182380 67 1.1054
808610 2182380 69 1.1054
808611 2182378 1 33.229
808611 2182378 3 33.229
808611 2182378 5 33.229
808611 2182378 7 33.229
808611 2182378 9 33.229
808611 2182378 11 33.229
808611 2182378 13 1.4966
808611 2182378 15 1.4966
808611 2182378 17 1.4966
808611 2182378 19 1.4966
808611 2182378 21 1.4966
808611 2182378 23 0.28638
808611 2182378 25 0.28638
808611 2182378 27 0.28638
808611 2182378 29 0.28638
808611 2182378 31 0.28638
808611 2182378 33 0.28638
808611 2182378 35 0.15768
808611 2182378 37 0.15768
808611 2182378 39 0.15768
808611 2182378 41 0.15768
808611 2182378 43 0.15768
808611 2182378 45 0.2288
808611 2182378 47 0.2288
808611 2182378 49 0.2288
808611 2182378 51 0.2288
808611 2182378 53 0.2288
808611 2182378 55 0.2288
808611 2182378 57 0.48991
808611 2182378 59 0.48991
808611 2182378 61 0.48991
808611 2182378 63 0.48991
808611 2182378 65 0.48991
808611 2182378 67 1.1054
808611 2182378 69 1.1054
808612 2182376 1 33.229
808612 2182376 3 33.229
808612 2182376 5 33.229
808612 2182376 7 33.229
808612 2182376 9 33.229
808612 2182376 11 33.229
808612 2182376 13 1.4966
808612 2182376 15 1.4966
808612 2182376 17 1.4966
808612 2182376 19 1.4966
808612 2182376 21 1.4966
808612 2182376 23 0.28638
808612 2182376 25 0.28638
808612 2182376 27 0.28638
808612 2182376 29 0.28638
808612 2182376 31 0.28638
808612 2182376 33 0.28638
808612 2182376 35 0.15768
808612 2182376 37 0.15768
808612 2182376 39 0.15768
808612 2182376 41 0.15768
808612 2182376 43 0.15768
808612 2182376 45 0.2288
808612 2182376 47 0.2288
808612 2182376 49 0.2288
808612 2182376 51 0.2288
808612 2182376 53 0.2288
808612 2182376 55 0.2288
808612 2182376 57 0.48991
808612 2182376 59 0.48991
808612 2182376 61 0.48991
808612 2182376 63 0.48991
808612 2182376 65 0.48991
808612 2182376 67 1.1054
808612 2182376 69 1.1054
808613 2182374 1 33.229
808613 2182374 3 33.229
808613 2182374 5 33.229
808613 2182374 7 33.229
808613 2182374 9 33.229
808613 2182374 11 33.229
808613 2182374 13 1.4966
808613 2182374 15 1.4966
808613 2182374 17 1.4966
808613 2182374 19 1.4966
808613 2182374 21 1.4966
808613 2182374 23 0.28638
808613 2182374 25 0.28638
808613 2182374 27 0.28638
808613 2182374 29 0.28638
808613 2182374 31 0.28638
808613 2182374 33 0.28638
808613 2182374 35 0.15768
808613 2182374 37 0.15768
808613 2182374 39 0.15768
808613 2182374 41 0.15768
808613 2182374 43 0.15768
808613 2182374 45 0.2288
808613 2182374 47 0.2288
808613 2182374 49 0.2288
808613 2182374 51 0.2288
808613 2182374 53 0.2288
808613 2182374 55 0.2288
808613 2182374 57 0.48991
808613 2182374 59 0.48991
808613 2182374 61 0.48991
808613 2182374 63 0.48991
808613 2182374 65 0.48991
808613 2182374 67 1.1054
808613 2182374 69 1.1054
808613 2182372 1 25.019
808613 2182372 3 25.019
808613 2182372 5 25.019
808613 2182372 7 25.019
808613 2182372 9 25.019
808613 2182372 11 25.019
808613 2182372 13 0.50292
808613 2182372 15 0.50292
808613 2182372 17 0.50292
808613 2182372 19 0.50292
808613 2182372 21 0.50292
808613 2182372 23 0.13999
808613 2182372 25 0.13999
808613 2182372 27 0.13999
808613 2182372 29 0.13999
808613 2182372 31 0.13999
808613 2182372 33 0.13999
808613 2182372 35 0.13951
808613 2182372 37 0.13951
808613 2182372 39 0.13951
808613 2182372 41 0.13951
808613 2182372 43 0.13951
808613 2182372 45 0.19945
808613 2182372 47 0.19945
808613 2182372 49 0.19945
808613 2182372 51 0.19945
808613 2182372 53 0.19945
808613 2182372 55 0.19945
808613 2182372 57 0.48991
808613 2182372 59 0.48991
808613 2182372 61 0.48991
808613 2182372 63 0.48991
808613 2182372 65 0.48991
808613 2182372 67 1.1054
808613 2182372 69 1.1054
808614 2182371 1 25.019
808614 2182371 3 25.019
808614 2182371 5 25.019
808614 2182371 7 25.019
808614 2182371 9 25.019
808614 2182371 11 25.019
808614 2182371 13 0.50292
808614 2182371 15 0.50292
808614 2182371 17 0.50292
808614 2182371 19 0.50292
808614 2182371 21 0.50292
808614 2182371 23 0.13999
808614 2182371 25 0.13999
808614 2182371 27 0.13999
808614 2182371 29 0.13999
808614 2182371 31 0.13999
808614 2182371 33 0.13999
808614 2182371 35 0.13951
808614 2182371 37 0.13951
808614 2182371 39 0.13951
808614 2182371 41 0.13951
808614 2182371 43 0.13951
808614 2182371 45 0.19945
808614 2182371 47 0.19945
808614 2182371 49 0.19945
808614 2182371 51 0.19945
808614 2182371 53 0.19945
808614 2182371 55 0.19945
808614 2182371 57 0.48991
808614 2182371 59 0.48991
808614 2182371 61 0.48991
808614 2182371 63 0.48991
808614 2182371 65 0.48991
808614 2182371 67 1.1054
808614 2182371 69 1.1054
808615 2182369 1 25.019
808615 2182369 3 25.019
808615 2182369 5 25.019
808615 2182369 7 25.019
808615 2182369 9 25.019
808615 2182369 11 25.019
808615 2182369 13 0.50292
808615 2182369 15 0.50292
808615 2182369 17 0.50292
808615 2182369 19 0.50292
808615 2182369 21 0.50292
808615 2182369 23 0.13999
808615 2182369 25 0.13999
808615 2182369 27 0.13999
808615 2182369 29 0.13999
808615 2182369 31 0.13999
808615 2182369 33 0.13999
808615 2182369 35 0.13951
808615 2182369 37 0.13951
808615 2182369 39 0.13951
808615 2182369 41 0.13951
808615 2182369 43 0.13951
808615 2182369 45 0.19945
808615 2182369 47 0.19945
