E N D Resistivity
809876 2191864 58 0.45577
809876 2191864 60 0.45577
809876 2191864 62 0.45577
809876 2191864 64 0.36619
809874 2191863 0 0.37296
809874 2191863 2 0.37296
809874 2191863 4 0.37296
809874 2191863 6 0.37296
809874 2191863 8 0.37296
809874 2191863 10 0.37296
809874 2191863 12 0.36332
809874 2191863 14 0.36332
809874 2191863 16 0.36332
809874 2191863 18 0.36332
809874 2191863 20 0.36332
809874 2191863 22 0.35142
809874 2191863 24 0.35142
809874 2191863 26 0.35142
809874 2191863 28 0.35142
809874 2191863 30 0.35142
809874 2191863 32 0.35142
809874 2191863 34 0.34954
809874 2191863 36 0.34954
809874 2191863 38 0.34954
809874 2191863 40 0.34954
809874 2191863 42 0.34954
809874 2191863 44 0.40939
809874 2191863 46 0.40939
809874 2191863 48 0.40939
809874 2191863 50 0.40939
809874 2191863 52 0.40939
809874 2191863 54 0.45577
809874 2191863 56 0.45577
809874 2191863 58 0.45577
809874 2191863 60 0.45577
809874 2191863 62 0.45577
809874 2191863 64 0.36619
809873 2191862 0 1e+13
809873 2191862 2 0.18349
809873 2191862 4 0.18349
809873 2191862 6 0.18349
809873 2191862 8 0.18349
809873 2191862 10 0.18349
809873 2191862 12 0.19827
809873 2191862 14 0.19827
809873 2191862 16 0.19827
809873 2191862 18 0.19827
809873 2191862 20 0.19827
809873 2191862 22 0.29059
809873 2191862 24 0.29059
809873 2191862 26 0.29059
809873 2191862 28 0.29059
809873 2191862 30 0.29059
809873 2191862 32 0.29059
809873 2191862 34 0.37546
809873 2191862 36 0.37546
809873 2191862 38 0.37546
809873 2191862 40 0.37546
809873 2191862 42 0.37546
809873 2191862 44 0.47037
809873 2191862 46 0.47037
809873 2191862 48 0.47037
809873 2191862 50 0.47037
809873 2191862 52 0.47037
809873 2191862 54 0.45577
809873 2191862 56 0.45577
809873 2191862 58 0.45577
809873 2191862 60 0.45577
809873 2191862 62 0.45577
809873 2191862 64 0.36619
809871 2191860 0 1e+13
809871 2191860 2 0.18349
809871 2191860 4 0.18349
809871 2191860 6 0.18349
809871 2191860 8 0.18349
809871 2191860 10 0.18349
809871 2191860 12 0.19827
809871 2191860 14 0.19827
809871 2191860 16 0.19827
809871 2191860 18 0.19827
809871 2191860 20 0.19827
809871 2191860 22 0.29059
809871 2191860 24 0.29059
809871 2191860 26 0.29059
809871 2191860 28 0.29059
809871 2191860 30 0.29059
809871 2191860 32 0.29059
809871 2191860 34 0.37546
809871 2191860 36 0.37546
809871 2191860 38 0.37546
809871 2191860 40 0.37546
809871 2191860 42 0.37546
809871 2191860 44 0.47037
809871 2191860 46 0.47037
809871 2191860 48 0.47037
809871 2191860 50 0.47037
809871 2191860 52 0.47037
809871 2191860 54 0.45577
809871 2191860 56 0.45577
809871 2191860 58 0.45577
809871 2191860 60 0.45577
809871 2191860 62 0.45577
809871 2191860 64 0.36619
809870 2191859 0 1e+13
809870 2191859 2 0.18349
809870 2191859 4 0.18349
809870 2191859 6 0.18349
809870 2191859 8 0.18349
809870 2191859 10 0.18349
809870 2191859 12 0.19827
809870 2191859 14 0.19827
809870 2191859 16 0.19827
809870 2191859 18 0.19827
809870 2191859 20 0.19827
809870 2191859 22 0.29059
809870 2191859 24 0.29059
809870 2191859 26 0.29059
809870 2191859 28 0.29059
809870 2191859 30 0.29059
809870 2191859 32 0.29059
809870 2191859 34 0.37546
809870 2191859 36 0.37546
809870 2191859 38 0.37546
809870 2191859 40 0.37546
809870 2191859 42 0.37546
809870 2191859 44 0.47037
809870 2191859 46 0.47037
809870 2191859 48 0.47037
809870 2191859 50 0.47037
809870 2191859 52 0.47037
809870 2191859 54 0.47037
809870 2191859 56 0.45577
809870 2191859 58 0.45577
809870 2191859 60 0.45577
809870 2191859 62 0.45577
809870 2191859 64 0.36619
809868 2191858 0 1e+13
809868 2191858 2 0.18349
809868 2191858 4 0.18349
809868 2191858 6 0.18349
809868 2191858 8 0.18349
809868 2191858 10 0.18349
809868 2191858 12 0.19827
809868 2191858 14 0.19827
809868 2191858 16 0.19827
809868 2191858 18 0.19827
809868 2191858 20 0.19827
809868 2191858 22 0.29059
809868 2191858 24 0.29059
809868 2191858 26 0.29059
809868 2191858 28 0.29059
809868 2191858 30 0.29059
809868 2191858 32 0.29059
809868 2191858 34 0.37546
809868 2191858 36 0.37546
809868 2191858 38 0.37546
809868 2191858 40 0.37546
809868 2191858 42 0.37546
809868 2191858 44 0.47037
809868 2191858 46 0.47037
809868 2191858 48 0.47037
809868 2191858 50 0.47037
809868 2191858 52 0.47037
809868 2191858 54 0.47037
809868 2191858 56 0.45577
809868 2191858 58 0.45577
809868 2191858 60 0.45577
809868 2191858 62 0.45577
809868 2191858 64 0.45577
809867 2191857 0 1e+13
809867 2191857 2 0.18349
809867 2191857 4 0.18349
809867 2191857 6 0.18349
809867 2191857 8 0.18349
809867 2191857 10 0.18349
809867 2191857 12 0.19827
809867 2191857 14 0.19827
809867 2191857 16 0.19827
809867 2191857 18 0.19827
809867 2191857 20 0.19827
809867 2191857 22 0.29059
809867 2191857 24 0.29059
809867 2191857 26 0.29059
809867 2191857 28 0.29059
809867 2191857 30 0.29059
809867 2191857 32 0.29059
809867 2191857 34 0.37546
809867 2191857 36 0.37546
809867 2191857 38 0.37546
809867 2191857 40 0.37546
809867 2191857 42 0.37546
809867 2191857 44 0.47037
809867 2191857 46 0.47037
809867 2191857 48 0.47037
809867 2191857 50 0.47037
809867 2191857 52 0.47037
809867 2191857 54 0.47037
809867 2191857 56 0.45577
809867 2191857 58 0.45577
809867 2191857 60 0.45577
809867 2191857 62 0.45577
809867 2191857 64 0.45577
809865 2191855 0 0.13928
809865 2191855 2 0.13928
809865 2191855 4 0.13928
809865 2191855 6 0.13928
809865 2191855 8 0.13928
809865 2191855 10 0.13928
809865 2191855 12 0.19062
809865 2191855 14 0.19062
809865 2191855 16 0.19062
809865 2191855 18 0.19062
809865 2191855 20 0.19062
809865 2191855 22 0.27639
809865 2191855 24 0.27639
809865 2191855 26 0.27639
809865 2191855 28 0.27639
809865 2191855 30 0.27639
809865 2191855 32 0.27639
809865 2191855 34 0.45337
809865 2191855 36 0.45337
809865 2191855 38 0.45337
809865 2191855 40 0.45337
809865 2191855 42 0.45337
809865 2191855 44 0.57064
809865 2191855 46 0.57064
809865 2191855 48 0.57064
809865 2191855 50 0.57064
809865 2191855 52 0.57064
809865 2191855 54 0.57064
809865 2191855 56 0.45577
809865 2191855 58 0.45577
809865 2191855 60 0.45577
809865 2191855 62 0.45577
809865 2191855 64 0.45577
809864 2191854 0 0.13928
809864 2191854 2 0.13928
809864 2191854 4 0.13928
809864 2191854 6 0.13928
809864 2191854 8 0.13928
809864 2191854 10 0.13928
809864 2191854 12 0.19062
809864 2191854 14 0.19062
809864 2191854 16 0.19062
809864 2191854 18 0.19062
809864 2191854 20 0.19062
809864 2191854 22 0.27639
809864 2191854 24 0.27639
809864 2191854 26 0.27639
809864 2191854 28 0.27639
809864 2191854 30 0.27639
809864 2191854 32 0.27639
809864 2191854 34 0.45337
809864 2191854 36 0.45337
809864 2191854 38 0.45337
809864 2191854 40 0.45337
809864 2191854 42 0.45337
809864 2191854 44 0.57064
809864 2191854 46 0.57064
809864 2191854 48 0.57064
809864 2191854 50 0.57064
809864 2191854 52 0.57064
809864 2191854 54 0.57064
809864 2191854 56 0.45577
809864 2191854 58 0.45577
809864 2191854 60 0.45577
809864 2191854 62 0.45577
809864 2191854 64 0.45577
809862 2191853 0 0.13928
809862 2191853 2 0.13928
809862 2191853 4 0.13928
809862 2191853 6 0.13928
809862 2191853 8 0.13928
809862 2191853 10 0.13928
809862 2191853 12 0.19062
809862 2191853 14 0.19062
809862 2191853 16 0.19062
809862 2191853 18 0.19062
809862 2191853 20 0.19062
809862 2191853 22 0.27639
809862 2191853 24 0.27639
809862 2191853 26 0.27639
809862 2191853 28 0.27639
809862 2191853 30 0.27639
809862 2191853 32 0.27639
809862 2191853 34 0.45337
809862 2191853 36 0.45337
809862 2191853 38 0.45337
809862 2191853 40 0.45337
809862 2191853 42 0.45337
809862 2191853 44 0.57064
809862 2191853 46 0.57064
809862 2191853 48 0.57064
809862 2191853 50 0.57064
809862 2191853 52 0.57064
809862 2191853 54 0.57064
809862 2191853 56 0.45577
809862 2191853 58 0.45577
809862 2191853 60 0.45577
809862 2191853 62 0.45577
809862 2191853 64 0.45577
809860 2191852 0 0.13928
809860 2191852 2 0.13928
809860 2191852 4 0.13928
809860 2191852 6 0.13928
809860 2191852 8 0.13928
809860 2191852 10 0.13928
809860 2191852 12 0.19062
809860 2191852 14 0.19062
809860 2191852 16 0.19062
809860 2191852 18 0.19062
809860 2191852 20 0.19062
809860 2191852 22 0.27639
809860 2191852 24 0.27639
809860 2191852 26 0.27639
809860 2191852 28 0.27639
809860 2191852 30 0.27639
809860 2191852 32 0.27639
809860 2191852 34 0.45337
809860 2191852 36 0.45337
809860 2191852 38 0.45337
809860 2191852 40 0.45337
809860 2191852 42 0.45337
809860 2191852 44 0.57064
809860 2191852 46 0.57064
809860 2191852 48 0.57064
809860 2191852 50 0.57064
809860 2191852 52 0.57064
809860 2191852 54 0.57064
809860 2191852 56 0.45577
809860 2191852 58 0.45577
809860 2191852 60 0.45577
809860 2191852 62 0.45577
809860 2191852 64 0.45577
809859 2191850 0 0.13928
809859 2191850 2 0.13928
809859 2191850 4 0.13928
809859 2191850 6 0.13928
809859 2191850 8 0.13928
809859 2191850 10 0.13928
809859 2191850 12 0.19062
809859 2191850 14 0.19062
809859 2191850 16 0.19062
809859 2191850 18 0.19062
809859 2191850 20 0.19062
809859 2191850 22 0.27639
809859 2191850 24 0.27639
809859 2191850 26 0.27639
809859 2191850 28 0.27639
809859 2191850 30 0.27639
809859 2191850 32 0.27639
809859 2191850 34 0.45337
809859 2191850 36 0.45337
809859 2191850 38 0.45337
809859 2191850 40 0.45337
809859 2191850 42 0.45337
809859 2191850 44 0.57064
809859 2191850 46 0.57064
809859 2191850 48 0.57064
809859 2191850 50 0.57064
809859 2191850 52 0.57064
809859 2191850 54 0.57064
809859 2191850 56 0.45577
809859 2191850 58 0.45577
809859 2191850 60 0.45577
809859 2191850 62 0.45577
809859 2191850 64 0.45577
809857 2191849 0 0.10944
809857 2191849 2 0.10944
809857 2191849 4 0.10944
809857 2191849 6 0.10944
809857 2191849 8 0.10944
809857 2191849 10 0.10944
809857 2191849 12 0.19518
809857 2191849 14 0.19518
809857 2191849 16 0.19518
809857 2191849 18 0.19518
809857 2191849 20 0.19518
809857 2191849 22 0.32818
809857 2191849 24 0.32818
809857 2191849 26 0.32818
809857 2191849 28 0.32818
809857 2191849 30 0.32818
809857 2191849 32 0.32818
809857 2191849 34 0.58405
809857 2191849 36 0.58405
809857 2191849 38 0.58405
809857 2191849 40 0.58405
809857 2191849 42 0.58405
809857 2191849 44 0.77248
809857 2191849 46 0.77248
809857 2191849 48 0.77248
809857 2191849 50 0.77248
809857 2191849 52 0.77248
809857 2191849 54 0.77248
809857 2191849 56 0.71846
809857 2191849 58 0.71846
809857 2191849 60 0.71846
809857 2191849 62 0.71846
809857 2191849 64 0.71846
809856 2191848 0 0.10944
809856 2191848 2 0.10944
809856 2191848 4 0.10944
809856 2191848 6 0.10944
809856 2191848 8 0.10944
809856 2191848 10 0.10944
809856 2191848 12 0.19518
809856 2191848 14 0.19518
809856 2191848 16 0.19518
809856 2191848 18 0.19518
809856 2191848 20 0.19518
809856 2191848 22 0.32818
809856 2191848 24 0.32818
809856 2191848 26 0.32818
809856 2191848 28 0.32818
809856 2191848 30 0.32818
809856 2191848 32 0.32818
809856 2191848 34 0.58405
809856 2191848 36 0.58405
809856 2191848 38 0.58405
809856 2191848 40 0.58405
809856 2191848 42 0.58405
809856 2191848 44 0.77248
809856 2191848 46 0.77248
809856 2191848 48 0.77248
809856 2191848 50 0.77248
809856 2191848 52 0.77248
809856 2191848 54 0.77248
809856 2191848 56 0.71846
809856 2191848 58 0.71846
809856 2191848 60 0.71846
809856 2191848 62 0.71846
809856 2191848 64 0.71846
809854 2191846 0 0.10944
809854 2191846 2 0.10944
809854 2191846 4 0.10944
809854 2191846 6 0.10944
809854 2191846 8 0.10944
809854 2191846 10 0.10944
809854 2191846 12 0.19518
809854 2191846 14 0.19518
809854 2191846 16 0.19518
809854 2191846 18 0.19518
809854 2191846 20 0.19518
809854 2191846 22 0.32818
809854 2191846 24 0.32818
809854 2191846 26 0.32818
809854 2191846 28 0.32818
809854 2191846 30 0.32818
809854 2191846 32 0.32818
809854 2191846 34 0.58405
809854 2191846 36 0.58405
809854 2191846 38 0.58405
809854 2191846 40 0.58405
809854 2191846 42 0.58405
809854 2191846 44 0.77248
809854 2191846 46 0.77248
809854 2191846 48 0.77248
809854 2191846 50 0.77248
809854 2191846 52 0.77248
809854 2191846 54 0.77248
809854 2191846 56 0.71846
809854 2191846 58 0.71846
809854 2191846 60 0.71846
809854 2191846 62 0.71846
809854 2191846 64 0.71846
809853 2191845 0 0.10944
809853 2191845 2 0.10944
809853 2191845 4 0.10944
809853 2191845 6 0.10944
809853 2191845 8 0.10944
809853 2191845 10 0.10944
809853 2191845 12 0.19518
809853 2191845 14 0.19518
809853 2191845 16 0.19518
809853 2191845 18 0.19518
809853 2191845 20 0.19518
809853 2191845 22 0.32818
809853 2191845 24 0.32818
809853 2191845 26 0.32818
809853 2191845 28 0.32818
809853 2191845 30 0.32818
809853 2191845 32 0.32818
809853 2191845 34 0.58405
809853 2191845 36 0.58405
809853 2191845 38 0.58405
809853 2191845 40 0.58405
809853 2191845 42 0.58405
809853 2191845 44 0.77248
809853 2191845 46 0.77248
809853 2191845 48 0.77248
809853 2191845 50 0.77248
809853 2191845 52 0.77248
809853 2191845 54 0.77248
809853 2191845 56 0.71846
809853 2191845 58 0.71846
809853 2191845 60 0.71846
809853 2191845 62 0.71846
809853 2191845 64 0.71846
809851 2191844 0 0.10944
809851 2191844 2 0.10944
809851 2191844 4 0.10944
809851 2191844 6 0.10944
809851 2191844 8 0.10944
809851 2191844 10 0.10944
809851 2191844 12 0.19518
809851 2191844 14 0.19518
809851 2191844 16 0.19518
809851 2191844 18 0.19518
809851 2191844 20 0.19518
809851 2191844 22 0.32818
809851 2191844 24 0.32818
809851 2191844 26 0.32818
809851 2191844 28 0.32818
809851 2191844 30 0.32818
809851 2191844 32 0.32818
809851 2191844 34 0.58405
809851 2191844 36 0.58405
809851 2191844 38 0.58405
809851 2191844 40 0.58405
809851 2191844 42 0.58405
809851 2191844 44 0.58405
809851 2191844 46 0.77248
809851 2191844 48 0.77248
809851 2191844 50 0.77248
809851 2191844 52 0.77248
809851 2191844 54 0.77248
809851 2191844 56 0.71846
809851 2191844 58 0.71846
809851 2191844 60 0.71846
809851 2191844 62 0.71846
809851 2191844 64 0.71846
809850 2191843 0 0.1059
809850 2191843 2 0.1059
809850 2191843 4 0.1059
809850 2191843 6 0.1059
809850 2191843 8 0.1059
809850 2191843 10 0.1059
809850 2191843 12 0.16048
809850 2191843 14 0.16048
809850 2191843 16 0.16048
809850 2191843 18 0.16048
809850 2191843 20 0.16048
809850 2191843 22 0.16048
809850 2191843 24 0.41514
809850 2191843 26 0.41514
809850 2191843 28 0.41514
809850 2191843 30 0.41514
809850 2191843 32 0.41514
809850 2191843 34 0.79078
809850 2191843 36 0.79078
809850 2191843 38 0.79078
809850 2191843 40 0.79078
809850 2191843 42 0.79078
809850 2191843 44 0.79078
809850 2191843 46 1.0558
809850 2191843 48 1.0558
809850 2191843 50 1.0558
809850 2191843 52 1.0558
809850 2191843 54 1.0558
809850 2191843 56 0.71846
809850 2191843 58 0.71846
809850 2191843 60 0.71846
809850 2191843 62 0.71846
809850 2191843 64 0.71846
809848 2191841 0 0.1059
809848 2191841 2 0.1059
809848 2191841 4 0.1059
809848 2191841 6 0.1059
809848 2191841 8 0.1059
809848 2191841 10 0.1059
809848 2191841 12 0.16048
809848 2191841 14 0.16048
809848 2191841 16 0.16048
809848 2191841 18 0.16048
809848 2191841 20 0.16048
809848 2191841 22 0.16048
809848 2191841 24 0.41514
809848 2191841 26 0.41514
809848 2191841 28 0.41514
809848 2191841 30 0.41514
809848 2191841 32 0.41514
809848 2191841 34 0.79078
809848 2191841 36 0.79078
809848 2191841 38 0.79078
809848 2191841 40 0.79078
809848 2191841 42 0.79078
809848 2191841 44 0.79078
809848 2191841 46 1.0558
809848 2191841 48 1.0558
809848 2191841 50 1.0558
809848 2191841 52 1.0558
809848 2191841 54 1.0558
809848 2191841 56 0.71846
809848 2191841 58 0.71846
809848 2191841 60 0.71846
809848 2191841 62 0.71846
809848 2191841 64 0.71846
809847 2191840 0 0.1059
809847 2191840 2 0.1059
809847 2191840 4 0.1059
809847 2191840 6 0.1059
809847 2191840 8 0.1059
809847 2191840 10 0.1059
809847 2191840 12 0.16048
809847 2191840 14 0.16048
809847 2191840 16 0.16048
809847 2191840 18 0.16048
809847 2191840 20 0.16048
809847 2191840 22 0.16048
809847 2191840 24 0.41514
809847 2191840 26 0.41514
809847 2191840 28 0.41514
809847 2191840 30 0.41514
809847 2191840 32 0.41514
809847 2191840 34 0.79078
809847 2191840 36 0.79078
809847 2191840 38 0.79078
809847 2191840 40 0.79078
809847 2191840 42 0.79078
809847 2191840 44 0.79078
809847 2191840 46 1.0558
809847 2191840 48 1.0558
809847 2191840 50 1.0558
809847 2191840 52 1.0558
809847 2191840 54 1.0558
809847 2191840 56 0.71846
809847 2191840 58 0.71846
809847 2191840 60 0.71846
809847 2191840 62 0.71846
809847 2191840 64 0.71846
809845 2191839 0 0.1059
809845 2191839 2 0.1059
809845 2191839 4 0.1059
809845 2191839 6 0.1059
809845 2191839 8 0.1059
809845 2191839 10 0.1059
809845 2191839 12 0.16048
809845 2191839 14 0.16048
809845 2191839 16 0.16048
809845 2191839 18 0.16048
809845 2191839 20 0.16048
809845 2191839 22 0.16048
809845 2191839 24 0.41514
809845 2191839 26 0.41514
809845 2191839 28 0.41514
809845 2191839 30 0.41514
809845 2191839 32 0.41514
809845 2191839 34 0.79078
809845 2191839 36 0.79078
809845 2191839 38 0.79078
809845 2191839 40 0.79078
809845 2191839 42 0.79078
809845 2191839 44 0.79078
809845 2191839 46 1.0558
809845 2191839 48 1.0558
809845 2191839 50 1.0558
809845 2191839 52 1.0558
809845 2191839 54 1.0558
809845 2191839 56 0.71846
809845 2191839 58 0.71846
809845 2191839 60 0.71846
809845 2191839 62 0.71846
809845 2191839 64 0.71846
809843 2191838 0 0.1059
809843 2191838 2 0.1059
809843 2191838 4 0.1059
809843 2191838 6 0.1059
809843 2191838 8 0.1059
809843 2191838 10 0.1059
809843 2191838 12 0.16048
809843 2191838 14 0.16048
809843 2191838 16 0.16048
809843 2191838 18 0.16048
809843 2191838 20 0.16048
809843 2191838 22 0.16048
809843 2191838 24 0.41514
809843 2191838 26 0.41514
809843 2191838 28 0.41514
809843 2191838 30 0.41514
809843 2191838 32 0.41514
809843 2191838 34 0.79078
809843 2191838 36 0.79078
809843 2191838 38 0.79078
809843 2191838 40 0.79078
809843 2191838 42 0.79078
809843 2191838 44 0.79078
809843 2191838 46 1.0558
809843 2191838 48 1.0558
809843 2191838 50 1.0558
809843 2191838 52 1.0558
809843 2191838 54 1.0558
809843 2191838 56 0.71846
809843 2191838 58 0.71846
809843 2191838 60 0.71846
809843 2191838 62 0.71846
809843 2191838 64 0.71846
809842 2191836 0 0.105
809842 2191836 2 0.105
809842 2191836 4 0.105
809842 2191836 6 0.105
809842 2191836 8 0.105
809842 2191836 10 0.105
809842 2191836 12 0.18248
809842 2191836 14 0.18248
809842 2191836 16 0.18248
809842 2191836 18 0.18248
809842 2191836 20 0.18248
809842 2191836 22 0.18248
809842 2191836 24 0.49967
809842 2191836 26 0.49967
809842 2191836 28 0.49967
809842 2191836 30 0.49967
809842 2191836 32 0.49967
809842 2191836 34 1.0083
809842 2191836 36 1.0083
809842 2191836 38 1.0083
809842 2191836 40 1.0083
809842 2191836 42 1.0083
809842 2191836 44 1.0083
809842 2191836 46 1.2731
809842 2191836 48 1.2731
809842 2191836 50 1.2731
809842 2191836 52 1.2731
809842 2191836 54 1.2731
809842 2191836 56 0.71846
809842 2191836 58 0.71846
809842 2191836 60 0.71846
809842 2191836 62 0.71846
809842 2191836 64 0.71846
809840 2191835 0 0.105
809840 2191835 2 0.105
809840 2191835 4 0.105
809840 2191835 6 0.105
809840 2191835 8 0.105
809840 2191835 10 0.105
809840 2191835 12 0.18248
809840 2191835 14 0.18248
809840 2191835 16 0.18248
809840 2191835 18 0.18248
809840 2191835 20 0.18248
809840 2191835 22 0.18248
809840 2191835 24 0.49967
809840 2191835 26 0.49967
809840 2191835 28 0.49967
809840 2191835 30 0.49967
809840 2191835 32 0.49967
809840 2191835 34 1.0083
809840 2191835 36 1.0083
809840 2191835 38 1.0083
809840 2191835 40 1.0083
809840 2191835 42 1.0083
809840 2191835 44 1.0083
809840 2191835 46 1.2731
809840 2191835 48 1.2731
809840 2191835 50 1.2731
809840 2191835 52 1.2731
809840 2191835 54 1.2731
809840 2191835 56 0.71846
809840 2191835 58 0.71846
809840 2191835 60 0.71846
809840 2191835 62 0.71846
809840 2191835 64 0.71846
809839 2191834 0 0.105
809839 2191834 2 0.105
809839 2191834 4 0.105
809839 2191834 6 0.105
809839 2191834 8 0.105
809839 2191834 10 0.105
809839 2191834 12 0.18248
809839 2191834 14 0.18248
809839 2191834 16 0.18248
809839 2191834 18 0.18248
809839 2191834 20 0.18248
809839 2191834 22 0.18248
809839 2191834 24 0.49967
809839 2191834 26 0.49967
809839 2191834 28 0.49967
809839 2191834 30 0.49967
809839 2191834 32 0.49967
809839 2191834 34 1.0083
809839 2191834 36 1.0083
809839 2191834 38 1.0083
809839 2191834 40 1.0083
809839 2191834 42 1.0083
809839 2191834 44 1.0083
809839 2191834 46 1.2731
809839 2191834 48 1.2731
809839 2191834 50 1.2731
809839 2191834 52 1.2731
809839 2191834 54 1.2731
809839 2191834 56 0.71846
809839 2191834 58 0.71846
809839 2191834 60 0.71846
809839 2191834 62 0.71846
809839 2191834 64 0.71846
809837 2191832 0 0.105
809837 2191832 2 0.105
809837 2191832 4 0.105
809837 2191832 6 0.105
809837 2191832 8 0.105
809837 2191832 10 0.105
809837 2191832 12 0.18248
809837 2191832 14 0.18248
809837 2191832 16 0.18248
809837 2191832 18 0.18248
809837 2191832 20 0.18248
809837 2191832 22 0.18248
809837 2191832 24 0.49967
809837 2191832 26 0.49967
809837 2191832 28 0.49967
809837 2191832 30 0.49967
809837 2191832 32 0.49967
809837 2191832 34 1.0083
809837 2191832 36 1.0083
809837 2191832 38 1.0083
809837 2191832 40 1.0083
809837 2191832 42 1.0083
809837 2191832 44 1.0083
809837 2191832 46 1.2731
809837 2191832 48 1.2731
809837 2191832 50 1.2731
809837 2191832 52 1.2731
809837 2191832 54 1.2731
809837 2191832 56 0.71846
809837 2191832 58 0.71846
809837 2191832 60 0.71846
809837 2191832 62 0.71846
809837 2191832 64 0.71846
809836 2191831 0 0.105
809836 2191831 2 0.105
809836 2191831 4 0.105
809836 2191831 6 0.105
809836 2191831 8 0.105
809836 2191831 10 0.105
809836 2191831 12 0.18248
809836 2191831 14 0.18248
809836 2191831 16 0.18248
809836 2191831 18 0.18248
809836 2191831 20 0.18248
809836 2191831 22 0.18248
809836 2191831 24 0.49967
809836 2191831 26 0.49967
809836 2191831 28 0.49967
809836 2191831 30 0.49967
809836 2191831 32 0.49967
809836 2191831 34 1.0083
809836 2191831 36 1.0083
809836 2191831 38 1.0083
809836 2191831 40 1.0083
809836 2191831 42 1.0083
809836 2191831 44 1.0083
809836 2191831 46 1.2731
809836 2191831 48 1.2731
809836 2191831 50 1.2731
809836 2191831 52 1.2731
809836 2191831 54 1.2731
809836 2191831 56 0.71846
809836 2191831 58 0.71846
809836 2191831 60 0.71846
809836 2191831 62 0.71846
809836 2191831 64 0.71846
809834 2191830 0 0.10839
809834 2191830 2 0.10839
809834 2191830 4 0.10839
809834 2191830 6 0.10839
809834 2191830 8 0.10839
809834 2191830 10 0.10839
809834 2191830 12 0.16806
809834 2191830 14 0.16806
809834 2191830 16 0.16806
809834 2191830 18 0.16806
809834 2191830 20 0.16806
809834 2191830 22 0.16806
809834 2191830 24 0.52992
809834 2191830 26 0.52992
809834 2191830 28 0.52992
809834 2191830 30 0.52992
809834 2191830 32 0.52992
809834 2191830 34 1.123
809834 2191830 36 1.123
809834 2191830 38 1.123
809834 2191830 40 1.123
809834 2191830 42 1.123
809834 2191830 44 1.123
809834 2191830 46 1.3274
809834 2191830 48 1.3274
809834 2191830 50 1.3274
809834 2191830 52 1.3274
809834 2191830 54 1.3274
809834 2191830 56 0.71846
809834 2191830 58 0.71846
809834 2191830 60 0.71846
809834 2191830 62 0.71846
809834 2191830 64 0.71846
809833 2191829 0 0.10839
809833 2191829 2 0.10839
809833 2191829 4 0.10839
809833 2191829 6 0.10839
809833 2191829 8 0.10839
809833 2191829 10 0.10839
809833 2191829 12 0.16806
809833 2191829 14 0.16806
809833 2191829 16 0.16806
809833 2191829 18 0.16806
809833 2191829 20 0.16806
809833 2191829 22 0.16806
809833 2191829 24 0.52992
809833 2191829 26 0.52992
809833 2191829 28 0.52992
809833 2191829 30 0.52992
809833 2191829 32 0.52992
809833 2191829 34 1.123
809833 2191829 36 1.123
809833 2191829 38 1.123
809833 2191829 40 1.123
809833 2191829 42 1.123
809833 2191829 44 1.123
809833 2191829 46 1.3274
809833 2191829 48 1.3274
809833 2191829 50 1.3274
809833 2191829 52 1.3274
809833 2191829 54 1.3274
809833 2191829 56 0.71846
809833 2191829 58 0.71846
809833 2191829 60 0.71846
809833 2191829 62 0.71846
809833 2191829 64 0.71846
809831 2191827 0 0.10839
809831 2191827 2 0.10839
809831 2191827 4 0.10839
809831 2191827 6 0.10839
809831 2191827 8 0.10839
809831 2191827 10 0.10839
809831 2191827 12 0.16806
809831 2191827 14 0.16806
809831 2191827 16 0.16806
809831 2191827 18 0.16806
809831 2191827 20 0.16806
809831 2191827 22 0.16806
809831 2191827 24 0.52992
809831 2191827 26 0.52992
809831 2191827 28 0.52992
809831 2191827 30 0.52992
809831 2191827 32 0.52992
809831 2191827 34 1.123
809831 2191827 36 1.123
809831 2191827 38 1.123
809831 2191827 40 1.123
809831 2191827 42 1.123
809831 2191827 44 1.123
809831 2191827 46 1.3274
809831 2191827 48 1.3274
809831 2191827 50 1.3274
809831 2191827 52 1.3274
809831 2191827 54 1.3274
809831 2191827 56 0.71846
809831 2191827 58 0.71846
809831 2191827 60 0.71846
809831 2191827 62 0.71846
809831 2191827 64 0.71846
809830 2191826 0 0.10839
809830 2191826 2 0.10839
809830 2191826 4 0.10839
809830 2191826 6 0.10839
809830 2191826 8 0.10839
809830 2191826 10 0.10839
809830 2191826 12 0.16806
809830 2191826 14 0.16806
809830 2191826 16 0.16806
809830 2191826 18 0.16806
809830 2191826 20 0.16806
809830 2191826 22 0.16806
809830 2191826 24 0.52992
809830 2191826 26 0.52992
809830 2191826 28 0.52992
809830 2191826 30 0.52992
809830 2191826 32 0.52992
809830 2191826 34 1.123
809830 2191826 36 1.123
809830 2191826 38 1.123
809830 2191826 40 1.123
809830 2191826 42 1.123
809830 2191826 44 1.123
809830 2191826 46 1.3274
809830 2191826 48 1.3274
809830 2191826 50 1.3274
809830 2191826 52 1.3274
809830 2191826 54 1.3274
809830 2191826 56 1.3274
809830 2191826 58 0.71846
809830 2191826 60 0.71846
809830 2191826 62 0.71846
809830 2191826 64 0.71846
809828 2191825 0 0.1298
809828 2191825 2 0.10839
809828 2191825 4 0.10839
809828 2191825 6 0.10839
809828 2191825 8 0.10839
809828 2191825 10 0.10839
809828 2191825 12 0.16806
809828 2191825 14 0.16806
809828 2191825 16 0.16806
