E N D Resistivity
812339 2196302 98 0.67884
812339 2196302 100 0.67884
812337 2196300 0 0.18426
812337 2196300 2 0.20369
812337 2196300 4 0.20369
812337 2196300 6 0.20369
812337 2196300 8 0.20369
812337 2196300 10 0.20369
812337 2196300 12 0.19289
812337 2196300 14 0.19289
812337 2196300 16 0.19289
812337 2196300 18 0.19289
812337 2196300 20 0.19289
812337 2196300 22 0.21822
812337 2196300 24 0.21822
812337 2196300 26 0.21822
812337 2196300 28 0.21822
812337 2196300 30 0.21822
812337 2196300 32 0.25239
812337 2196300 34 0.25239
812337 2196300 36 0.25239
812337 2196300 38 0.25239
812337 2196300 40 0.25239
812337 2196300 42 0.2973
812337 2196300 44 0.2973
812337 2196300 46 0.2973
812337 2196300 48 0.2973
812337 2196300 50 0.2973
812337 2196300 52 0.2973
812337 2196300 54 0.35767
812337 2196300 56 0.35767
812337 2196300 58 0.35767
812337 2196300 60 0.35767
812337 2196300 62 0.35767
812337 2196300 64 0.42915
812337 2196300 66 0.42915
812337 2196300 68 0.42915
812337 2196300 70 0.42915
812337 2196300 72 0.42915
812337 2196300 74 0.50528
812337 2196300 76 0.50528
812337 2196300 78 0.50528
812337 2196300 80 0.50528
812337 2196300 82 0.50528
812337 2196300 84 0.59306
812337 2196300 86 0.59306
812337 2196300 88 0.59306
812337 2196300 90 0.59306
812337 2196300 92 0.59306
812337 2196300 94 0.67884
812337 2196300 96 0.67884
812337 2196300 98 0.67884
812337 2196300 100 0.67884
812336 2196299 0 0.18426
812336 2196299 2 0.18426
812336 2196299 4 0.18426
812336 2196299 6 0.18426
812336 2196299 8 0.18426
812336 2196299 10 0.18426
812336 2196299 12 0.1715
812336 2196299 14 0.1715
812336 2196299 16 0.1715
812336 2196299 18 0.1715
812336 2196299 20 0.1715
812336 2196299 22 0.17605
812336 2196299 24 0.17605
812336 2196299 26 0.17605
812336 2196299 28 0.17605
812336 2196299 30 0.17605
812336 2196299 32 0.20571
812336 2196299 34 0.20571
812336 2196299 36 0.20571
812336 2196299 38 0.20571
812336 2196299 40 0.20571
812336 2196299 42 0.25652
812336 2196299 44 0.25652
812336 2196299 46 0.25652
812336 2196299 48 0.25652
812336 2196299 50 0.25652
812336 2196299 52 0.25652
812336 2196299 54 0.32454
812336 2196299 56 0.32454
812336 2196299 58 0.32454
812336 2196299 60 0.32454
812336 2196299 62 0.32454
812336 2196299 64 0.40659
812336 2196299 66 0.40659
812336 2196299 68 0.40659
812336 2196299 70 0.40659
812336 2196299 72 0.40659
812336 2196299 74 0.49508
812336 2196299 76 0.49508
812336 2196299 78 0.49508
812336 2196299 80 0.49508
812336 2196299 82 0.49508
812336 2196299 84 0.59449
812336 2196299 86 0.59449
812336 2196299 88 0.59449
812336 2196299 90 0.59449
812336 2196299 92 0.59449
812336 2196299 94 0.67884
812336 2196299 96 0.67884
812336 2196299 98 0.67884
812336 2196299 100 0.67884
812334 2196298 0 0.18426
812334 2196298 2 0.18426
812334 2196298 4 0.18426
812334 2196298 6 0.18426
812334 2196298 8 0.18426
812334 2196298 10 0.18426
812334 2196298 12 0.1715
812334 2196298 14 0.1715
812334 2196298 16 0.1715
812334 2196298 18 0.1715
812334 2196298 20 0.1715
812334 2196298 22 0.17605
812334 2196298 24 0.17605
812334 2196298 26 0.17605
812334 2196298 28 0.17605
812334 2196298 30 0.17605
812334 2196298 32 0.20571
812334 2196298 34 0.20571
812334 2196298 36 0.20571
812334 2196298 38 0.20571
812334 2196298 40 0.20571
812334 2196298 42 0.25652
812334 2196298 44 0.25652
812334 2196298 46 0.25652
812334 2196298 48 0.25652
812334 2196298 50 0.25652
812334 2196298 52 0.32454
812334 2196298 54 0.32454
812334 2196298 56 0.32454
812334 2196298 58 0.32454
812334 2196298 60 0.32454
812334 2196298 62 0.32454
812334 2196298 64 0.40659
812334 2196298 66 0.40659
812334 2196298 68 0.40659
812334 2196298 70 0.40659
812334 2196298 72 0.40659
812334 2196298 74 0.49508
812334 2196298 76 0.49508
812334 2196298 78 0.49508
812334 2196298 80 0.49508
812334 2196298 82 0.49508
812334 2196298 84 0.59449
812334 2196298 86 0.59449
812334 2196298 88 0.59449
812334 2196298 90 0.59449
812334 2196298 92 0.59449
812334 2196298 94 0.67884
812334 2196298 96 0.67884
812334 2196298 98 0.67884
812334 2196298 100 0.67884
812333 2196296 0 0.18426
812333 2196296 2 0.18426
812333 2196296 4 0.18426
812333 2196296 6 0.18426
812333 2196296 8 0.18426
812333 2196296 10 0.18426
812333 2196296 12 0.1715
812333 2196296 14 0.1715
812333 2196296 16 0.1715
812333 2196296 18 0.1715
812333 2196296 20 0.1715
812333 2196296 22 0.17605
812333 2196296 24 0.17605
812333 2196296 26 0.17605
812333 2196296 28 0.17605
812333 2196296 30 0.17605
812333 2196296 32 0.20571
812333 2196296 34 0.20571
812333 2196296 36 0.20571
812333 2196296 38 0.20571
812333 2196296 40 0.20571
812333 2196296 42 0.25652
812333 2196296 44 0.25652
812333 2196296 46 0.25652
812333 2196296 48 0.25652
812333 2196296 50 0.25652
812333 2196296 52 0.32454
812333 2196296 54 0.32454
812333 2196296 56 0.32454
812333 2196296 58 0.32454
812333 2196296 60 0.32454
812333 2196296 62 0.32454
812333 2196296 64 0.40659
812333 2196296 66 0.40659
812333 2196296 68 0.40659
812333 2196296 70 0.40659
812333 2196296 72 0.40659
812333 2196296 74 0.49508
812333 2196296 76 0.49508
812333 2196296 78 0.49508
812333 2196296 80 0.49508
812333 2196296 82 0.49508
812333 2196296 84 0.59449
812333 2196296 86 0.59449
812333 2196296 88 0.59449
812333 2196296 90 0.59449
812333 2196296 92 0.59449
812333 2196296 94 0.67884
812333 2196296 96 0.67884
812333 2196296 98 0.67884
812333 2196296 100 0.67884
812331 2196295 0 0.18426
812331 2196295 2 0.18426
812331 2196295 4 0.18426
812331 2196295 6 0.18426
812331 2196295 8 0.18426
812331 2196295 10 0.18426
812331 2196295 12 0.1715
812331 2196295 14 0.1715
812331 2196295 16 0.1715
812331 2196295 18 0.1715
812331 2196295 20 0.1715
812331 2196295 22 0.17605
812331 2196295 24 0.17605
812331 2196295 26 0.17605
812331 2196295 28 0.17605
812331 2196295 30 0.17605
812331 2196295 32 0.20571
812331 2196295 34 0.20571
812331 2196295 36 0.20571
812331 2196295 38 0.20571
812331 2196295 40 0.20571
812331 2196295 42 0.25652
812331 2196295 44 0.25652
812331 2196295 46 0.25652
812331 2196295 48 0.25652
812331 2196295 50 0.25652
812331 2196295 52 0.32454
812331 2196295 54 0.32454
812331 2196295 56 0.32454
812331 2196295 58 0.32454
812331 2196295 60 0.32454
812331 2196295 62 0.32454
812331 2196295 64 0.40659
812331 2196295 66 0.40659
812331 2196295 68 0.40659
812331 2196295 70 0.40659
812331 2196295 72 0.40659
812331 2196295 74 0.49508
812331 2196295 76 0.49508
812331 2196295 78 0.49508
812331 2196295 80 0.49508
812331 2196295 82 0.49508
812331 2196295 84 0.59449
812331 2196295 86 0.59449
812331 2196295 88 0.59449
812331 2196295 90 0.59449
812331 2196295 92 0.59449
812331 2196295 94 0.67884
812331 2196295 96 0.67884
812331 2196295 98 0.67884
812331 2196295 100 0.67884
812330 2196294 0 0.15308
812330 2196294 2 0.18426
812330 2196294 4 0.18426
812330 2196294 6 0.18426
812330 2196294 8 0.18426
812330 2196294 10 0.18426
812330 2196294 12 0.1715
812330 2196294 14 0.1715
812330 2196294 16 0.1715
812330 2196294 18 0.1715
812330 2196294 20 0.1715
812330 2196294 22 0.17605
812330 2196294 24 0.17605
812330 2196294 26 0.17605
812330 2196294 28 0.17605
812330 2196294 30 0.17605
812330 2196294 32 0.20571
812330 2196294 34 0.20571
812330 2196294 36 0.20571
812330 2196294 38 0.20571
812330 2196294 40 0.20571
812330 2196294 42 0.25652
812330 2196294 44 0.25652
812330 2196294 46 0.25652
812330 2196294 48 0.25652
812330 2196294 50 0.25652
812330 2196294 52 0.32454
812330 2196294 54 0.32454
812330 2196294 56 0.32454
812330 2196294 58 0.32454
812330 2196294 60 0.32454
812330 2196294 62 0.32454
812330 2196294 64 0.40659
812330 2196294 66 0.40659
812330 2196294 68 0.40659
812330 2196294 70 0.40659
812330 2196294 72 0.40659
812330 2196294 74 0.49508
812330 2196294 76 0.49508
812330 2196294 78 0.49508
812330 2196294 80 0.49508
812330 2196294 82 0.49508
812330 2196294 84 0.59449
812330 2196294 86 0.59449
812330 2196294 88 0.59449
812330 2196294 90 0.59449
812330 2196294 92 0.59449
812330 2196294 94 0.67884
812330 2196294 96 0.67884
812330 2196294 98 0.67884
812330 2196294 100 0.67884
812329 2196292 0 10
812329 2196292 2 0.15308
812329 2196292 4 0.15308
812329 2196292 6 0.15308
812329 2196292 8 0.15308
812329 2196292 10 0.15308
812329 2196292 12 0.13987
812329 2196292 14 0.13987
812329 2196292 16 0.13987
812329 2196292 18 0.13987
812329 2196292 20 0.13987
812329 2196292 22 0.14779
812329 2196292 24 0.14779
812329 2196292 26 0.14779
812329 2196292 28 0.14779
812329 2196292 30 0.14779
812329 2196292 32 0.16979
812329 2196292 34 0.16979
812329 2196292 36 0.16979
812329 2196292 38 0.16979
812329 2196292 40 0.16979
812329 2196292 42 0.21377
812329 2196292 44 0.21377
812329 2196292 46 0.21377
812329 2196292 48 0.21377
812329 2196292 50 0.21377
812329 2196292 52 0.28143
812329 2196292 54 0.28143
812329 2196292 56 0.28143
812329 2196292 58 0.28143
812329 2196292 60 0.28143
812329 2196292 62 0.28143
812329 2196292 64 0.36972
812329 2196292 66 0.36972
812329 2196292 68 0.36972
812329 2196292 70 0.36972
812329 2196292 72 0.36972
812329 2196292 74 0.46888
812329 2196292 76 0.46888
812329 2196292 78 0.46888
812329 2196292 80 0.46888
812329 2196292 82 0.46888
812329 2196292 84 0.58188
812329 2196292 86 0.58188
812329 2196292 88 0.58188
812329 2196292 90 0.58188
812329 2196292 92 0.58188
812329 2196292 94 0.67884
812329 2196292 96 0.67884
812329 2196292 98 0.67884
812329 2196292 100 0.67884
812327 2196291 0 10
812327 2196291 2 0.15308
812327 2196291 4 0.15308
812327 2196291 6 0.15308
812327 2196291 8 0.15308
812327 2196291 10 0.15308
812327 2196291 12 0.13987
812327 2196291 14 0.13987
812327 2196291 16 0.13987
812327 2196291 18 0.13987
812327 2196291 20 0.13987
812327 2196291 22 0.14779
812327 2196291 24 0.14779
812327 2196291 26 0.14779
812327 2196291 28 0.14779
812327 2196291 30 0.14779
812327 2196291 32 0.16979
812327 2196291 34 0.16979
812327 2196291 36 0.16979
812327 2196291 38 0.16979
812327 2196291 40 0.16979
812327 2196291 42 0.21377
812327 2196291 44 0.21377
812327 2196291 46 0.21377
812327 2196291 48 0.21377
812327 2196291 50 0.21377
812327 2196291 52 0.28143
812327 2196291 54 0.28143
812327 2196291 56 0.28143
812327 2196291 58 0.28143
812327 2196291 60 0.28143
812327 2196291 62 0.28143
812327 2196291 64 0.36972
812327 2196291 66 0.36972
812327 2196291 68 0.36972
812327 2196291 70 0.36972
812327 2196291 72 0.36972
812327 2196291 74 0.46888
812327 2196291 76 0.46888
812327 2196291 78 0.46888
812327 2196291 80 0.46888
812327 2196291 82 0.46888
812327 2196291 84 0.58188
812327 2196291 86 0.58188
812327 2196291 88 0.58188
812327 2196291 90 0.58188
812327 2196291 92 0.58188
812327 2196291 94 0.67884
812327 2196291 96 0.67884
812327 2196291 98 0.67884
812327 2196291 100 0.67884
812326 2196289 0 10
812326 2196289 2 0.15308
812326 2196289 4 0.15308
812326 2196289 6 0.15308
812326 2196289 8 0.15308
812326 2196289 10 0.15308
812326 2196289 12 0.13987
812326 2196289 14 0.13987
812326 2196289 16 0.13987
812326 2196289 18 0.13987
812326 2196289 20 0.13987
812326 2196289 22 0.14779
812326 2196289 24 0.14779
812326 2196289 26 0.14779
812326 2196289 28 0.14779
812326 2196289 30 0.14779
812326 2196289 32 0.16979
812326 2196289 34 0.16979
812326 2196289 36 0.16979
812326 2196289 38 0.16979
812326 2196289 40 0.16979
812326 2196289 42 0.21377
812326 2196289 44 0.21377
812326 2196289 46 0.21377
812326 2196289 48 0.21377
812326 2196289 50 0.21377
812326 2196289 52 0.28143
812326 2196289 54 0.28143
812326 2196289 56 0.28143
812326 2196289 58 0.28143
812326 2196289 60 0.28143
812326 2196289 62 0.28143
812326 2196289 64 0.36972
812326 2196289 66 0.36972
812326 2196289 68 0.36972
812326 2196289 70 0.36972
812326 2196289 72 0.36972
812326 2196289 74 0.46888
812326 2196289 76 0.46888
812326 2196289 78 0.46888
812326 2196289 80 0.46888
812326 2196289 82 0.46888
812326 2196289 84 0.58188
812326 2196289 86 0.58188
812326 2196289 88 0.58188
812326 2196289 90 0.58188
812326 2196289 92 0.58188
812326 2196289 94 0.67884
812326 2196289 96 0.67884
812326 2196289 98 0.67884
812326 2196289 100 0.67884
812324 2196288 0 10
812324 2196288 2 0.15308
812324 2196288 4 0.15308
812324 2196288 6 0.15308
812324 2196288 8 0.15308
812324 2196288 10 0.15308
812324 2196288 12 0.13987
812324 2196288 14 0.13987
812324 2196288 16 0.13987
812324 2196288 18 0.13987
812324 2196288 20 0.13987
812324 2196288 22 0.14779
812324 2196288 24 0.14779
812324 2196288 26 0.14779
812324 2196288 28 0.14779
812324 2196288 30 0.14779
812324 2196288 32 0.16979
812324 2196288 34 0.16979
812324 2196288 36 0.16979
812324 2196288 38 0.16979
812324 2196288 40 0.16979
812324 2196288 42 0.21377
812324 2196288 44 0.21377
812324 2196288 46 0.21377
812324 2196288 48 0.21377
812324 2196288 50 0.21377
812324 2196288 52 0.28143
812324 2196288 54 0.28143
812324 2196288 56 0.28143
812324 2196288 58 0.28143
812324 2196288 60 0.28143
812324 2196288 62 0.28143
812324 2196288 64 0.36972
812324 2196288 66 0.36972
812324 2196288 68 0.36972
812324 2196288 70 0.36972
812324 2196288 72 0.36972
812324 2196288 74 0.46888
812324 2196288 76 0.46888
812324 2196288 78 0.46888
812324 2196288 80 0.46888
812324 2196288 82 0.46888
812324 2196288 84 0.58188
812324 2196288 86 0.58188
812324 2196288 88 0.58188
812324 2196288 90 0.58188
812324 2196288 92 0.58188
812324 2196288 94 0.67884
812324 2196288 96 0.67884
812324 2196288 98 0.67884
812324 2196288 100 0.67884
812323 2196287 0 0.12531
812323 2196287 2 0.15308
812323 2196287 4 0.15308
812323 2196287 6 0.15308
812323 2196287 8 0.15308
812323 2196287 10 0.15308
812323 2196287 12 0.13987
812323 2196287 14 0.13987
812323 2196287 16 0.13987
812323 2196287 18 0.13987
812323 2196287 20 0.13987
812323 2196287 22 0.14779
812323 2196287 24 0.14779
812323 2196287 26 0.14779
812323 2196287 28 0.14779
812323 2196287 30 0.14779
812323 2196287 32 0.16979
812323 2196287 34 0.16979
812323 2196287 36 0.16979
812323 2196287 38 0.16979
812323 2196287 40 0.16979
812323 2196287 42 0.21377
812323 2196287 44 0.21377
812323 2196287 46 0.21377
812323 2196287 48 0.21377
812323 2196287 50 0.21377
812323 2196287 52 0.28143
812323 2196287 54 0.28143
812323 2196287 56 0.28143
812323 2196287 58 0.28143
812323 2196287 60 0.28143
812323 2196287 62 0.28143
812323 2196287 64 0.36972
812323 2196287 66 0.36972
812323 2196287 68 0.36972
812323 2196287 70 0.36972
812323 2196287 72 0.36972
812323 2196287 74 0.46888
812323 2196287 76 0.46888
812323 2196287 78 0.46888
812323 2196287 80 0.46888
812323 2196287 82 0.46888
812323 2196287 84 0.58188
812323 2196287 86 0.58188
812323 2196287 88 0.58188
812323 2196287 90 0.58188
812323 2196287 92 0.58188
812323 2196287 94 0.67884
812323 2196287 96 0.67884
812323 2196287 98 0.67884
812323 2196287 100 0.67884
812321 2196285 0 0.12531
812321 2196285 2 0.12531
812321 2196285 4 0.12531
812321 2196285 6 0.12531
812321 2196285 8 0.12531
812321 2196285 10 0.12531
812321 2196285 12 0.12742
812321 2196285 14 0.12742
812321 2196285 16 0.12742
812321 2196285 18 0.12742
812321 2196285 20 0.12742
812321 2196285 22 0.13367
812321 2196285 24 0.13367
812321 2196285 26 0.13367
812321 2196285 28 0.13367
812321 2196285 30 0.13367
812321 2196285 32 0.15003
812321 2196285 34 0.15003
812321 2196285 36 0.15003
812321 2196285 38 0.15003
812321 2196285 40 0.15003
812321 2196285 42 0.18509
812321 2196285 44 0.18509
812321 2196285 46 0.18509
812321 2196285 48 0.18509
812321 2196285 50 0.18509
812321 2196285 52 0.2463
812321 2196285 54 0.2463
812321 2196285 56 0.2463
812321 2196285 58 0.2463
812321 2196285 60 0.2463
812321 2196285 62 0.2463
812321 2196285 64 0.33372
812321 2196285 66 0.33372
812321 2196285 68 0.33372
812321 2196285 70 0.33372
812321 2196285 72 0.33372
812321 2196285 74 0.43646
812321 2196285 76 0.43646
812321 2196285 78 0.43646
812321 2196285 80 0.43646
812321 2196285 82 0.43646
812321 2196285 84 0.55602
812321 2196285 86 0.55602
812321 2196285 88 0.55602
812321 2196285 90 0.55602
812321 2196285 92 0.55602
812321 2196285 94 0.67884
812321 2196285 96 0.67884
812321 2196285 98 0.67884
812321 2196285 100 0.67884
812320 2196284 0 0.12531
812320 2196284 2 0.12531
812320 2196284 4 0.12531
812320 2196284 6 0.12531
812320 2196284 8 0.12531
812320 2196284 10 0.12531
812320 2196284 12 0.12742
812320 2196284 14 0.12742
812320 2196284 16 0.12742
812320 2196284 18 0.12742
812320 2196284 20 0.12742
812320 2196284 22 0.13367
812320 2196284 24 0.13367
812320 2196284 26 0.13367
812320 2196284 28 0.13367
812320 2196284 30 0.13367
812320 2196284 32 0.15003
812320 2196284 34 0.15003
812320 2196284 36 0.15003
812320 2196284 38 0.15003
812320 2196284 40 0.15003
812320 2196284 42 0.18509
812320 2196284 44 0.18509
812320 2196284 46 0.18509
812320 2196284 48 0.18509
812320 2196284 50 0.18509
812320 2196284 52 0.2463
812320 2196284 54 0.2463
812320 2196284 56 0.2463
812320 2196284 58 0.2463
812320 2196284 60 0.2463
812320 2196284 62 0.33372
812320 2196284 64 0.33372
812320 2196284 66 0.33372
812320 2196284 68 0.33372
812320 2196284 70 0.33372
812320 2196284 72 0.33372
812320 2196284 74 0.43646
812320 2196284 76 0.43646
812320 2196284 78 0.43646
812320 2196284 80 0.43646
812320 2196284 82 0.43646
812320 2196284 84 0.55602
812320 2196284 86 0.55602
812320 2196284 88 0.55602
812320 2196284 90 0.55602
812320 2196284 92 0.55602
812320 2196284 94 0.67884
812320 2196284 96 0.67884
812320 2196284 98 0.67884
812320 2196284 100 0.67884
812318 2196283 0 0.12531
812318 2196283 2 0.12531
812318 2196283 4 0.12531
812318 2196283 6 0.12531
812318 2196283 8 0.12531
812318 2196283 10 0.12531
812318 2196283 12 0.12742
812318 2196283 14 0.12742
812318 2196283 16 0.12742
812318 2196283 18 0.12742
812318 2196283 20 0.12742
812318 2196283 22 0.13367
812318 2196283 24 0.13367
812318 2196283 26 0.13367
812318 2196283 28 0.13367
812318 2196283 30 0.13367
812318 2196283 32 0.15003
812318 2196283 34 0.15003
812318 2196283 36 0.15003
812318 2196283 38 0.15003
812318 2196283 40 0.15003
812318 2196283 42 0.18509
812318 2196283 44 0.18509
812318 2196283 46 0.18509
812318 2196283 48 0.18509
812318 2196283 50 0.18509
812318 2196283 52 0.2463
812318 2196283 54 0.2463
812318 2196283 56 0.2463
812318 2196283 58 0.2463
812318 2196283 60 0.2463
812318 2196283 62 0.33372
812318 2196283 64 0.33372
812318 2196283 66 0.33372
812318 2196283 68 0.33372
812318 2196283 70 0.33372
812318 2196283 72 0.33372
812318 2196283 74 0.43646
812318 2196283 76 0.43646
812318 2196283 78 0.43646
812318 2196283 80 0.43646
812318 2196283 82 0.43646
812318 2196283 84 0.55602
812318 2196283 86 0.55602
812318 2196283 88 0.55602
812318 2196283 90 0.55602
812318 2196283 92 0.55602
812318 2196283 94 0.67884
812318 2196283 96 0.67884
812318 2196283 98 0.67884
812318 2196283 100 0.67884
812317 2196281 0 0.12531
812317 2196281 2 0.12531
812317 2196281 4 0.12531
812317 2196281 6 0.12531
812317 2196281 8 0.12531
812317 2196281 10 0.12531
812317 2196281 12 0.12742
812317 2196281 14 0.12742
812317 2196281 16 0.12742
812317 2196281 18 0.12742
812317 2196281 20 0.12742
812317 2196281 22 0.13367
812317 2196281 24 0.13367
812317 2196281 26 0.13367
812317 2196281 28 0.13367
812317 2196281 30 0.13367
812317 2196281 32 0.15003
812317 2196281 34 0.15003
812317 2196281 36 0.15003
812317 2196281 38 0.15003
812317 2196281 40 0.15003
812317 2196281 42 0.18509
812317 2196281 44 0.18509
812317 2196281 46 0.18509
812317 2196281 48 0.18509
812317 2196281 50 0.18509
812317 2196281 52 0.2463
812317 2196281 54 0.2463
812317 2196281 56 0.2463
812317 2196281 58 0.2463
812317 2196281 60 0.2463
812317 2196281 62 0.33372
812317 2196281 64 0.33372
812317 2196281 66 0.33372
812317 2196281 68 0.33372
812317 2196281 70 0.33372
812317 2196281 72 0.33372
812317 2196281 74 0.43646
812317 2196281 76 0.43646
812317 2196281 78 0.43646
812317 2196281 80 0.43646
812317 2196281 82 0.43646
812317 2196281 84 0.55602
812317 2196281 86 0.55602
812317 2196281 88 0.55602
812317 2196281 90 0.55602
812317 2196281 92 0.55602
812317 2196281 94 0.67884
812317 2196281 96 0.67884
812317 2196281 98 0.67884
812317 2196281 100 0.67884
812315 2196280 0 0.12906
812315 2196280 2 0.12531
812315 2196280 4 0.12531
812315 2196280 6 0.12531
812315 2196280 8 0.12531
812315 2196280 10 0.12531
812315 2196280 12 0.12742
812315 2196280 14 0.12742
812315 2196280 16 0.12742
812315 2196280 18 0.12742
812315 2196280 20 0.12742
812315 2196280 22 0.13367
812315 2196280 24 0.13367
812315 2196280 26 0.13367
812315 2196280 28 0.13367
812315 2196280 30 0.13367
812315 2196280 32 0.15003
812315 2196280 34 0.15003
812315 2196280 36 0.15003
812315 2196280 38 0.15003
812315 2196280 40 0.15003
812315 2196280 42 0.18509
812315 2196280 44 0.18509
812315 2196280 46 0.18509
812315 2196280 48 0.18509
812315 2196280 50 0.18509
812315 2196280 52 0.2463
812315 2196280 54 0.2463
812315 2196280 56 0.2463
812315 2196280 58 0.2463
812315 2196280 60 0.2463
812315 2196280 62 0.33372
812315 2196280 64 0.33372
812315 2196280 66 0.33372
812315 2196280 68 0.33372
812315 2196280 70 0.33372
812315 2196280 72 0.33372
812315 2196280 74 0.43646
812315 2196280 76 0.43646
812315 2196280 78 0.43646
812315 2196280 80 0.43646
812315 2196280 82 0.43646
812315 2196280 84 0.55602
812315 2196280 86 0.55602
812315 2196280 88 0.55602
812315 2196280 90 0.55602
812315 2196280 92 0.55602
812315 2196280 94 0.67884
812315 2196280 96 0.67884
812315 2196280 98 0.67884
812315 2196280 100 0.67884
812314 2196278 0 0.12906
812314 2196278 2 0.12906
812314 2196278 4 0.12906
812314 2196278 6 0.12906
812314 2196278 8 0.12906
812314 2196278 10 0.12906
812314 2196278 12 0.12531
812314 2196278 14 0.12531
812314 2196278 16 0.12531
812314 2196278 18 0.12531
812314 2196278 20 0.12531
812314 2196278 22 0.1286
812314 2196278 24 0.1286
812314 2196278 26 0.1286
812314 2196278 28 0.1286
812314 2196278 30 0.1286
812314 2196278 32 0.1419
812314 2196278 34 0.1419
812314 2196278 36 0.1419
812314 2196278 38 0.1419
812314 2196278 40 0.1419
812314 2196278 42 0.17156
812314 2196278 44 0.17156
812314 2196278 46 0.17156
812314 2196278 48 0.17156
812314 2196278 50 0.17156
812314 2196278 52 0.22641
812314 2196278 54 0.22641
812314 2196278 56 0.22641
812314 2196278 58 0.22641
812314 2196278 60 0.22641
812314 2196278 62 0.30942
812314 2196278 64 0.30942
812314 2196278 66 0.30942
812314 2196278 68 0.30942
812314 2196278 70 0.30942
812314 2196278 72 0.30942
812314 2196278 74 0.41038
812314 2196278 76 0.41038
812314 2196278 78 0.41038
812314 2196278 80 0.41038
812314 2196278 82 0.41038
812314 2196278 84 0.53343
812314 2196278 86 0.53343
812314 2196278 88 0.53343
812314 2196278 90 0.53343
812314 2196278 92 0.53343
812314 2196278 94 0.67884
812314 2196278 96 0.67884
812314 2196278 98 0.67884
812314 2196278 100 0.67884
812313 2196277 0 0.12906
812313 2196277 2 0.12906
812313 2196277 4 0.12906
812313 2196277 6 0.12906
812313 2196277 8 0.12906
812313 2196277 10 0.12906
812313 2196277 12 0.12531
812313 2196277 14 0.12531
812313 2196277 16 0.12531
812313 2196277 18 0.12531
812313 2196277 20 0.12531
812313 2196277 22 0.1286
812313 2196277 24 0.1286
812313 2196277 26 0.1286
812313 2196277 28 0.1286
812313 2196277 30 0.1286
812313 2196277 32 0.1419
812313 2196277 34 0.1419
812313 2196277 36 0.1419
812313 2196277 38 0.1419
812313 2196277 40 0.1419
812313 2196277 42 0.17156
812313 2196277 44 0.17156
812313 2196277 46 0.17156
812313 2196277 48 0.17156
812313 2196277 50 0.17156
812313 2196277 52 0.22641
812313 2196277 54 0.22641
812313 2196277 56 0.22641
812313 2196277 58 0.22641
812313 2196277 60 0.22641
812313 2196277 62 0.30942
812313 2196277 64 0.30942
812313 2196277 66 0.30942
812313 2196277 68 0.30942
812313 2196277 70 0.30942
812313 2196277 72 0.30942
812313 2196277 74 0.41038
812313 2196277 76 0.41038
812313 2196277 78 0.41038
812313 2196277 80 0.41038
812313 2196277 82 0.41038
812313 2196277 84 0.53343
812313 2196277 86 0.53343
812313 2196277 88 0.53343
812313 2196277 90 0.53343
812313 2196277 92 0.53343
812313 2196277 94 0.67884
812313 2196277 96 0.67884
812313 2196277 98 0.67884
812313 2196277 100 0.67884
812311 2196276 0 0.12906
812311 2196276 2 0.12906
812311 2196276 4 0.12906
812311 2196276 6 0.12906
812311 2196276 8 0.12906
812311 2196276 10 0.12906
812311 2196276 12 0.12531
812311 2196276 14 0.12531
812311 2196276 16 0.12531
812311 2196276 18 0.12531
812311 2196276 20 0.12531
812311 2196276 22 0.1286
812311 2196276 24 0.1286
812311 2196276 26 0.1286
812311 2196276 28 0.1286
812311 2196276 30 0.1286
812311 2196276 32 0.1419
812311 2196276 34 0.1419
812311 2196276 36 0.1419
812311 2196276 38 0.1419
812311 2196276 40 0.1419
812311 2196276 42 0.17156
812311 2196276 44 0.17156
812311 2196276 46 0.17156
812311 2196276 48 0.17156
812311 2196276 50 0.17156
812311 2196276 52 0.22641
812311 2196276 54 0.22641
812311 2196276 56 0.22641
812311 2196276 58 0.22641
812311 2196276 60 0.22641
812311 2196276 62 0.30942
812311 2196276 64 0.30942
812311 2196276 66 0.30942
812311 2196276 68 0.30942
812311 2196276 70 0.30942
812311 2196276 72 0.41038
812311 2196276 74 0.41038
812311 2196276 76 0.41038
812311 2196276 78 0.41038
812311 2196276 80 0.41038
812311 2196276 82 0.41038
812311 2196276 84 0.53343
812311 2196276 86 0.53343
812311 2196276 88 0.53343
812311 2196276 90 0.53343
812311 2196276 92 0.53343
812311 2196276 94 0.67884
812311 2196276 96 0.67884
812311 2196276 98 0.67884
812311 2196276 100 0.67884
812310 2196274 0 0.12906
812310 2196274 2 0.12906
812310 2196274 4 0.12906
812310 2196274 6 0.12906
812310 2196274 8 0.12906
812310 2196274 10 0.12906
812310 2196274 12 0.12531
812310 2196274 14 0.12531
812310 2196274 16 0.12531
812310 2196274 18 0.12531
812310 2196274 20 0.12531
812310 2196274 22 0.1286
812310 2196274 24 0.1286
812310 2196274 26 0.1286
812310 2196274 28 0.1286
812310 2196274 30 0.1286
812310 2196274 32 0.1419
812310 2196274 34 0.1419
812310 2196274 36 0.1419
812310 2196274 38 0.1419
812310 2196274 40 0.1419
812310 2196274 42 0.17156
812310 2196274 44 0.17156
812310 2196274 46 0.17156
812310 2196274 48 0.17156
812310 2196274 50 0.17156
812310 2196274 52 0.22641
812310 2196274 54 0.22641
812310 2196274 56 0.22641
