E N D Resistivity
811474 2195487 32 0.23732
811474 2195487 34 0.23732
811474 2195487 36 0.28144
811474 2195487 38 0.28144
811474 2195487 40 0.28144
811474 2195487 42 0.28144
811474 2195487 44 0.3417
811474 2195487 46 0.3417
811474 2195487 48 0.3417
811474 2195487 50 0.3417
811474 2195487 52 0.3417
811474 2195487 54 0.41345
811474 2195487 56 0.41345
811474 2195487 58 0.41345
811474 2195487 60 0.41345
811474 2195487 62 0.48474
811474 2195487 64 0.48474
811474 2195487 66 0.48474
811474 2195487 68 0.48474
811474 2195487 70 0.55308
811474 2195487 72 0.55308
811474 2195487 74 0.55308
811474 2195487 76 0.55308
811474 2195487 78 0.55308
811474 2195487 80 0.52284
811474 2195487 82 0.52284
811474 2195487 84 0.52284
811474 2195487 86 0.52284
811474 2195487 88 0.52284
811474 2195487 90 0.6214
811474 2195487 92 0.6214
811474 2195487 94 0.6214
811474 2195487 96 0.6214
811474 2195487 98 0.6214
811474 2195487 100 0.72068
811473 2195485 0 0.20691
811473 2195485 2 0.20691
811473 2195485 4 0.20691
811473 2195485 6 0.20691
811473 2195485 8 0.20691
811473 2195485 10 0.19667
811473 2195485 12 0.19667
811473 2195485 14 0.19667
811473 2195485 16 0.19667
811473 2195485 18 0.20932
811473 2195485 20 0.20932
811473 2195485 22 0.20932
811473 2195485 24 0.20932
811473 2195485 26 0.20932
811473 2195485 28 0.23732
811473 2195485 30 0.23732
811473 2195485 32 0.23732
811473 2195485 34 0.23732
811473 2195485 36 0.28144
811473 2195485 38 0.28144
811473 2195485 40 0.28144
811473 2195485 42 0.28144
811473 2195485 44 0.3417
811473 2195485 46 0.3417
811473 2195485 48 0.3417
811473 2195485 50 0.3417
811473 2195485 52 0.3417
811473 2195485 54 0.41345
811473 2195485 56 0.41345
811473 2195485 58 0.41345
811473 2195485 60 0.41345
811473 2195485 62 0.48474
811473 2195485 64 0.48474
811473 2195485 66 0.48474
811473 2195485 68 0.48474
811473 2195485 70 0.55308
811473 2195485 72 0.55308
811473 2195485 74 0.55308
811473 2195485 76 0.55308
811473 2195485 78 0.55308
811473 2195485 80 0.52284
811473 2195485 82 0.52284
811473 2195485 84 0.52284
811473 2195485 86 0.52284
811473 2195485 88 0.52284
811473 2195485 90 0.6214
811473 2195485 92 0.6214
811473 2195485 94 0.6214
811473 2195485 96 0.6214
811473 2195485 98 0.6214
811473 2195485 100 0.72068
811472 2195484 0 1e+13
811472 2195484 2 0.15504
811472 2195484 4 0.15504
811472 2195484 6 0.15504
811472 2195484 8 0.15504
811472 2195484 10 0.19655
811472 2195484 12 0.19655
811472 2195484 14 0.19655
811472 2195484 16 0.19655
811472 2195484 18 0.25543
811472 2195484 20 0.25543
811472 2195484 22 0.25543
811472 2195484 24 0.25543
811472 2195484 26 0.25543
811472 2195484 28 0.31243
811472 2195484 30 0.31243
811472 2195484 32 0.31243
811472 2195484 34 0.31243
811472 2195484 36 0.36856
811472 2195484 38 0.36856
811472 2195484 40 0.36856
811472 2195484 42 0.36856
811472 2195484 44 0.42696
811472 2195484 46 0.42696
811472 2195484 48 0.42696
811472 2195484 50 0.42696
811472 2195484 52 0.42696
811472 2195484 54 0.48842
811472 2195484 56 0.48842
811472 2195484 58 0.48842
811472 2195484 60 0.48842
811472 2195484 62 0.54649
811472 2195484 64 0.54649
811472 2195484 66 0.54649
811472 2195484 68 0.54649
811472 2195484 70 0.60138
811472 2195484 72 0.60138
811472 2195484 74 0.60138
811472 2195484 76 0.60138
811472 2195484 78 0.60138
811472 2195484 80 0.60885
811472 2195484 82 0.60885
811472 2195484 84 0.60885
811472 2195484 86 0.60885
811472 2195484 88 0.60885
811472 2195484 90 0.66469
811472 2195484 92 0.66469
811472 2195484 94 0.66469
811472 2195484 96 0.66469
811472 2195484 98 0.66469
811472 2195484 100 0.73013
811470 2195483 0 0.15504
811470 2195483 2 0.15504
811470 2195483 4 0.15504
811470 2195483 6 0.15504
811470 2195483 8 0.15504
811470 2195483 10 0.19655
811470 2195483 12 0.19655
811470 2195483 14 0.19655
811470 2195483 16 0.19655
811470 2195483 18 0.25543
811470 2195483 20 0.25543
811470 2195483 22 0.25543
811470 2195483 24 0.25543
811470 2195483 26 0.25543
811470 2195483 28 0.31243
811470 2195483 30 0.31243
811470 2195483 32 0.31243
811470 2195483 34 0.31243
811470 2195483 36 0.36856
811470 2195483 38 0.36856
811470 2195483 40 0.36856
811470 2195483 42 0.36856
811470 2195483 44 0.42696
811470 2195483 46 0.42696
811470 2195483 48 0.42696
811470 2195483 50 0.42696
811470 2195483 52 0.42696
811470 2195483 54 0.48842
811470 2195483 56 0.48842
811470 2195483 58 0.48842
811470 2195483 60 0.48842
811470 2195483 62 0.54649
811470 2195483 64 0.54649
811470 2195483 66 0.54649
811470 2195483 68 0.54649
811470 2195483 70 0.60138
811470 2195483 72 0.60138
811470 2195483 74 0.60138
811470 2195483 76 0.60138
811470 2195483 78 0.60138
811470 2195483 80 0.60885
811470 2195483 82 0.60885
811470 2195483 84 0.60885
811470 2195483 86 0.60885
811470 2195483 88 0.60885
811470 2195483 90 0.66469
811470 2195483 92 0.66469
811470 2195483 94 0.66469
811470 2195483 96 0.66469
811470 2195483 98 0.66469
811470 2195483 100 0.73013
811469 2195481 0 0.15504
811469 2195481 2 0.15504
811469 2195481 4 0.15504
811469 2195481 6 0.15504
811469 2195481 8 0.15504
811469 2195481 10 0.19655
811469 2195481 12 0.19655
811469 2195481 14 0.19655
811469 2195481 16 0.19655
811469 2195481 18 0.25543
811469 2195481 20 0.25543
811469 2195481 22 0.25543
811469 2195481 24 0.25543
811469 2195481 26 0.25543
811469 2195481 28 0.31243
811469 2195481 30 0.31243
811469 2195481 32 0.31243
811469 2195481 34 0.31243
811469 2195481 36 0.36856
811469 2195481 38 0.36856
811469 2195481 40 0.36856
811469 2195481 42 0.36856
811469 2195481 44 0.42696
811469 2195481 46 0.42696
811469 2195481 48 0.42696
811469 2195481 50 0.42696
811469 2195481 52 0.42696
811469 2195481 54 0.48842
811469 2195481 56 0.48842
811469 2195481 58 0.48842
811469 2195481 60 0.48842
811469 2195481 62 0.54649
811469 2195481 64 0.54649
811469 2195481 66 0.54649
811469 2195481 68 0.54649
811469 2195481 70 0.60138
811469 2195481 72 0.60138
811469 2195481 74 0.60138
811469 2195481 76 0.60138
811469 2195481 78 0.60138
811469 2195481 80 0.60885
811469 2195481 82 0.60885
811469 2195481 84 0.60885
811469 2195481 86 0.60885
811469 2195481 88 0.60885
811469 2195481 90 0.66469
811469 2195481 92 0.66469
811469 2195481 94 0.66469
811469 2195481 96 0.66469
811469 2195481 98 0.66469
811469 2195481 100 0.73013
811467 2195480 0 0.15504
811467 2195480 2 0.15504
811467 2195480 4 0.15504
811467 2195480 6 0.15504
811467 2195480 8 0.15504
811467 2195480 10 0.19655
811467 2195480 12 0.19655
811467 2195480 14 0.19655
811467 2195480 16 0.19655
811467 2195480 18 0.25543
811467 2195480 20 0.25543
811467 2195480 22 0.25543
811467 2195480 24 0.25543
811467 2195480 26 0.25543
811467 2195480 28 0.31243
811467 2195480 30 0.31243
811467 2195480 32 0.31243
811467 2195480 34 0.31243
811467 2195480 36 0.36856
811467 2195480 38 0.36856
811467 2195480 40 0.36856
811467 2195480 42 0.36856
811467 2195480 44 0.42696
811467 2195480 46 0.42696
811467 2195480 48 0.42696
811467 2195480 50 0.42696
811467 2195480 52 0.42696
811467 2195480 54 0.48842
811467 2195480 56 0.48842
811467 2195480 58 0.48842
811467 2195480 60 0.48842
811467 2195480 62 0.54649
811467 2195480 64 0.54649
811467 2195480 66 0.54649
811467 2195480 68 0.54649
811467 2195480 70 0.60138
811467 2195480 72 0.60138
811467 2195480 74 0.60138
811467 2195480 76 0.60138
811467 2195480 78 0.60138
811467 2195480 80 0.60885
811467 2195480 82 0.60885
811467 2195480 84 0.60885
811467 2195480 86 0.60885
811467 2195480 88 0.60885
811467 2195480 90 0.66469
811467 2195480 92 0.66469
811467 2195480 94 0.66469
811467 2195480 96 0.66469
811467 2195480 98 0.66469
811467 2195480 100 0.73013
811466 2195479 0 0.15504
811466 2195479 2 0.15504
811466 2195479 4 0.15504
811466 2195479 6 0.15504
811466 2195479 8 0.15504
811466 2195479 10 0.19655
811466 2195479 12 0.19655
811466 2195479 14 0.19655
811466 2195479 16 0.19655
811466 2195479 18 0.25543
811466 2195479 20 0.25543
811466 2195479 22 0.25543
811466 2195479 24 0.25543
811466 2195479 26 0.25543
811466 2195479 28 0.31243
811466 2195479 30 0.31243
811466 2195479 32 0.31243
811466 2195479 34 0.31243
811466 2195479 36 0.36856
811466 2195479 38 0.36856
811466 2195479 40 0.36856
811466 2195479 42 0.36856
811466 2195479 44 0.42696
811466 2195479 46 0.42696
811466 2195479 48 0.42696
811466 2195479 50 0.42696
811466 2195479 52 0.42696
811466 2195479 54 0.48842
811466 2195479 56 0.48842
811466 2195479 58 0.48842
811466 2195479 60 0.48842
811466 2195479 62 0.54649
811466 2195479 64 0.54649
811466 2195479 66 0.54649
811466 2195479 68 0.54649
811466 2195479 70 0.60138
811466 2195479 72 0.60138
811466 2195479 74 0.60138
811466 2195479 76 0.60138
811466 2195479 78 0.60138
811466 2195479 80 0.60885
811466 2195479 82 0.60885
811466 2195479 84 0.60885
811466 2195479 86 0.60885
811466 2195479 88 0.60885
811466 2195479 90 0.66469
811466 2195479 92 0.66469
811466 2195479 94 0.66469
811466 2195479 96 0.66469
811466 2195479 98 0.66469
811466 2195479 100 0.73013
811464 2195477 0 1e+13
811464 2195477 2 0.15302
811464 2195477 4 0.15302
811464 2195477 6 0.15302
811464 2195477 8 0.15302
811464 2195477 10 0.21375
811464 2195477 12 0.21375
811464 2195477 14 0.21375
811464 2195477 16 0.21375
811464 2195477 18 0.29506
811464 2195477 20 0.29506
811464 2195477 22 0.29506
811464 2195477 24 0.29506
811464 2195477 26 0.29506
811464 2195477 28 0.35892
811464 2195477 30 0.35892
811464 2195477 32 0.35892
811464 2195477 34 0.35892
811464 2195477 36 0.36856
811464 2195477 38 0.36856
811464 2195477 40 0.36856
811464 2195477 42 0.36856
811464 2195477 44 0.42696
811464 2195477 46 0.42696
811464 2195477 48 0.42696
811464 2195477 50 0.42696
811464 2195477 52 0.42696
811464 2195477 54 0.48842
811464 2195477 56 0.48842
811464 2195477 58 0.51002
811464 2195477 60 0.51002
811464 2195477 62 0.55852
811464 2195477 64 0.55852
811464 2195477 66 0.55852
811464 2195477 68 0.55852
811464 2195477 70 0.60377
811464 2195477 72 0.60377
811464 2195477 74 0.60377
811464 2195477 76 0.60377
811464 2195477 78 0.60377
811464 2195477 80 0.60885
811464 2195477 82 0.60885
811464 2195477 84 0.60885
811464 2195477 86 0.60885
811464 2195477 88 0.60885
811464 2195477 90 0.66469
811464 2195477 92 0.66469
811464 2195477 94 0.66469
811464 2195477 96 0.66469
811464 2195477 98 0.66469
811464 2195477 100 0.73013
811463 2195476 0 0.15302
811463 2195476 2 0.15302
811463 2195476 4 0.15302
811463 2195476 6 0.15302
811463 2195476 8 0.15302
811463 2195476 10 0.21375
811463 2195476 12 0.21375
811463 2195476 14 0.21375
811463 2195476 16 0.21375
811463 2195476 18 0.29506
811463 2195476 20 0.29506
811463 2195476 22 0.29506
811463 2195476 24 0.29506
811463 2195476 26 0.29506
811463 2195476 28 0.35892
811463 2195476 30 0.35892
811463 2195476 32 0.35892
811463 2195476 34 0.35892
811463 2195476 36 0.40917
811463 2195476 38 0.40917
811463 2195476 40 0.40917
811463 2195476 42 0.40917
811463 2195476 44 0.45885
811463 2195476 46 0.45885
811463 2195476 48 0.45885
811463 2195476 50 0.45885
811463 2195476 52 0.45885
811463 2195476 54 0.51002
811463 2195476 56 0.51002
811463 2195476 58 0.51002
811463 2195476 60 0.51002
811463 2195476 62 0.55852
811463 2195476 64 0.55852
811463 2195476 66 0.55852
811463 2195476 68 0.55852
811463 2195476 70 0.60377
811463 2195476 72 0.60377
811463 2195476 74 0.60377
811463 2195476 76 0.60377
811463 2195476 78 0.60377
811463 2195476 80 0.60885
811463 2195476 82 0.60885
811463 2195476 84 0.60885
811463 2195476 86 0.60885
811463 2195476 88 0.60885
811463 2195476 90 0.66469
811463 2195476 92 0.66469
811463 2195476 94 0.66469
811463 2195476 96 0.66469
811463 2195476 98 0.66469
811463 2195476 100 0.73013
811461 2195474 0 0.15302
811461 2195474 2 0.15302
811461 2195474 4 0.15302
811461 2195474 6 0.15302
811461 2195474 8 0.15302
811461 2195474 10 0.21375
811461 2195474 12 0.21375
811461 2195474 14 0.21375
811461 2195474 16 0.21375
811461 2195474 18 0.29506
811461 2195474 20 0.29506
811461 2195474 22 0.29506
811461 2195474 24 0.29506
811461 2195474 26 0.29506
811461 2195474 28 0.35892
811461 2195474 30 0.35892
811461 2195474 32 0.35892
811461 2195474 34 0.35892
811461 2195474 36 0.40917
811461 2195474 38 0.40917
811461 2195474 40 0.40917
811461 2195474 42 0.40917
811461 2195474 44 0.45885
811461 2195474 46 0.45885
811461 2195474 48 0.45885
811461 2195474 50 0.45885
811461 2195474 52 0.45885
811461 2195474 54 0.51002
811461 2195474 56 0.51002
811461 2195474 58 0.51002
811461 2195474 60 0.51002
811461 2195474 62 0.55852
811461 2195474 64 0.55852
811461 2195474 66 0.55852
811461 2195474 68 0.55852
811461 2195474 70 0.60377
811461 2195474 72 0.60377
811461 2195474 74 0.60377
811461 2195474 76 0.60377
811461 2195474 78 0.60377
811461 2195474 80 0.60885
811461 2195474 82 0.60885
811461 2195474 84 0.60885
811461 2195474 86 0.60885
811461 2195474 88 0.60885
811461 2195474 90 0.66469
811461 2195474 92 0.66469
811461 2195474 94 0.66469
811461 2195474 96 0.66469
811461 2195474 98 0.66469
811461 2195474 100 0.73013
811460 2195473 0 0.15302
811460 2195473 2 0.15302
811460 2195473 4 0.15302
811460 2195473 6 0.15302
811460 2195473 8 0.15302
811460 2195473 10 0.21375
811460 2195473 12 0.21375
811460 2195473 14 0.21375
811460 2195473 16 0.21375
811460 2195473 18 0.29506
811460 2195473 20 0.29506
811460 2195473 22 0.29506
811460 2195473 24 0.29506
811460 2195473 26 0.29506
811460 2195473 28 0.35892
811460 2195473 30 0.35892
811460 2195473 32 0.35892
811460 2195473 34 0.35892
811460 2195473 36 0.40917
811460 2195473 38 0.40917
811460 2195473 40 0.40917
811460 2195473 42 0.40917
811460 2195473 44 0.45885
811460 2195473 46 0.45885
811460 2195473 48 0.45885
811460 2195473 50 0.45885
811460 2195473 52 0.45885
811460 2195473 54 0.51002
811460 2195473 56 0.51002
811460 2195473 58 0.51002
811460 2195473 60 0.51002
811460 2195473 62 0.55852
811460 2195473 64 0.55852
811460 2195473 66 0.55852
811460 2195473 68 0.55852
811460 2195473 70 0.55852
811460 2195473 72 0.60377
811460 2195473 74 0.60377
811460 2195473 76 0.60377
811460 2195473 78 0.60377
811460 2195473 80 0.60885
811460 2195473 82 0.60885
811460 2195473 84 0.60885
811460 2195473 86 0.60885
811460 2195473 88 0.60885
811460 2195473 90 0.66469
811460 2195473 92 0.66469
811460 2195473 94 0.66469
811460 2195473 96 0.66469
811460 2195473 98 0.66469
811460 2195473 100 0.73013
811458 2195472 0 0.15302
811458 2195472 2 0.15302
811458 2195472 4 0.15302
811458 2195472 6 0.15302
811458 2195472 8 0.15302
811458 2195472 10 0.21375
811458 2195472 12 0.21375
811458 2195472 14 0.21375
811458 2195472 16 0.21375
811458 2195472 18 0.29506
811458 2195472 20 0.29506
811458 2195472 22 0.29506
811458 2195472 24 0.29506
811458 2195472 26 0.29506
811458 2195472 28 0.35892
811458 2195472 30 0.35892
811458 2195472 32 0.35892
811458 2195472 34 0.35892
811458 2195472 36 0.40917
811458 2195472 38 0.40917
811458 2195472 40 0.40917
811458 2195472 42 0.40917
811458 2195472 44 0.45885
811458 2195472 46 0.45885
811458 2195472 48 0.45885
811458 2195472 50 0.45885
811458 2195472 52 0.45885
811458 2195472 54 0.51002
811458 2195472 56 0.51002
811458 2195472 58 0.51002
811458 2195472 60 0.51002
811458 2195472 62 0.55852
811458 2195472 64 0.55852
811458 2195472 66 0.55852
811458 2195472 68 0.55852
811458 2195472 70 0.55852
811458 2195472 72 0.60377
811458 2195472 74 0.60377
811458 2195472 76 0.60377
811458 2195472 78 0.60377
811458 2195472 80 0.60885
811458 2195472 82 0.60885
811458 2195472 84 0.60885
811458 2195472 86 0.60885
811458 2195472 88 0.60885
811458 2195472 90 0.66469
811458 2195472 92 0.66469
811458 2195472 94 0.66469
811458 2195472 96 0.66469
811458 2195472 98 0.66469
811458 2195472 100 0.73013
811457 2195470 0 0.19605
811457 2195470 2 0.15302
811457 2195470 4 0.15302
811457 2195470 6 0.15302
811457 2195470 8 0.15302
811457 2195470 10 0.21375
811457 2195470 12 0.21375
811457 2195470 14 0.21375
811457 2195470 16 0.21375
811457 2195470 18 0.29506
811457 2195470 20 0.29506
811457 2195470 22 0.29506
811457 2195470 24 0.29506
811457 2195470 26 0.29506
811457 2195470 28 0.35892
811457 2195470 30 0.35892
811457 2195470 32 0.35892
811457 2195470 34 0.35892
811457 2195470 36 0.40917
811457 2195470 38 0.40917
811457 2195470 40 0.40917
811457 2195470 42 0.40917
811457 2195470 44 0.45885
811457 2195470 46 0.45885
811457 2195470 48 0.45885
811457 2195470 50 0.45885
811457 2195470 52 0.45885
811457 2195470 54 0.51002
811457 2195470 56 0.51002
811457 2195470 58 0.51002
811457 2195470 60 0.51002
811457 2195470 62 0.55852
811457 2195470 64 0.55852
811457 2195470 66 0.55852
811457 2195470 68 0.55852
811457 2195470 70 0.55852
811457 2195470 72 0.60377
811457 2195470 74 0.57227
811457 2195470 76 0.57227
811457 2195470 78 0.57227
811457 2195470 80 0.60885
811457 2195470 82 0.60885
811457 2195470 84 0.60885
811457 2195470 86 0.60885
811457 2195470 88 0.60885
811457 2195470 90 0.66469
811457 2195470 92 0.66469
811457 2195470 94 0.66469
811457 2195470 96 0.66469
811457 2195470 98 0.66469
811457 2195470 100 0.73013
811456 2195469 0 1e+13
811456 2195469 2 0.19605
811456 2195469 4 0.19605
811456 2195469 6 0.19605
811456 2195469 8 0.19605
811456 2195469 10 0.231
811456 2195469 12 0.231
811456 2195469 14 0.231
811456 2195469 16 0.231
811456 2195469 18 0.26831
811456 2195469 20 0.26831
811456 2195469 22 0.26831
811456 2195469 24 0.26831
811456 2195469 26 0.26831
811456 2195469 28 0.30735
811456 2195469 30 0.30735
811456 2195469 32 0.30735
811456 2195469 34 0.30735
811456 2195469 36 0.35401
811456 2195469 38 0.35401
811456 2195469 40 0.35401
811456 2195469 42 0.35401
811456 2195469 44 0.40726
811456 2195469 46 0.40726
811456 2195469 48 0.40726
811456 2195469 50 0.40726
811456 2195469 52 0.40726
811456 2195469 54 0.46324
811456 2195469 56 0.46324
811456 2195469 58 0.46324
811456 2195469 60 0.46324
811456 2195469 62 0.51636
811456 2195469 64 0.51636
811456 2195469 66 0.51636
811456 2195469 68 0.51636
811456 2195469 70 0.51636
811456 2195469 72 0.57227
811456 2195469 74 0.57227
811456 2195469 76 0.57227
811456 2195469 78 0.57227
811456 2195469 80 0.60885
811456 2195469 82 0.60885
811456 2195469 84 0.60885
811456 2195469 86 0.60885
811456 2195469 88 0.60885
811456 2195469 90 0.66469
811456 2195469 92 0.66469
811456 2195469 94 0.66469
811456 2195469 96 0.66469
811456 2195469 98 0.66469
811456 2195469 100 0.73013
811454 2195468 0 1e+13
811454 2195468 2 0.19605
811454 2195468 4 0.19605
811454 2195468 6 0.19605
811454 2195468 8 0.19605
811454 2195468 10 0.231
811454 2195468 12 0.231
811454 2195468 14 0.231
811454 2195468 16 0.231
811454 2195468 18 0.26831
811454 2195468 20 0.26831
811454 2195468 22 0.26831
811454 2195468 24 0.26831
811454 2195468 26 0.26831
811454 2195468 28 0.30735
811454 2195468 30 0.30735
811454 2195468 32 0.30735
811454 2195468 34 0.30735
811454 2195468 36 0.35401
811454 2195468 38 0.35401
811454 2195468 40 0.35401
811454 2195468 42 0.35401
811454 2195468 44 0.40726
811454 2195468 46 0.40726
811454 2195468 48 0.40726
811454 2195468 50 0.40726
811454 2195468 52 0.40726
811454 2195468 54 0.46324
811454 2195468 56 0.46324
811454 2195468 58 0.46324
811454 2195468 60 0.46324
811454 2195468 62 0.51636
811454 2195468 64 0.51636
811454 2195468 66 0.51636
811454 2195468 68 0.51636
811454 2195468 70 0.51636
811454 2195468 72 0.57227
811454 2195468 74 0.57227
811454 2195468 76 0.57227
811454 2195468 78 0.57227
811454 2195468 80 0.60885
811454 2195468 82 0.60885
811454 2195468 84 0.60885
811454 2195468 86 0.60885
811454 2195468 88 0.60885
811454 2195468 90 0.66469
811454 2195468 92 0.66469
811454 2195468 94 0.66469
811454 2195468 96 0.66469
811454 2195468 98 0.66469
811454 2195468 100 0.73013
811453 2195466 0 1e+13
811453 2195466 2 0.19605
811453 2195466 4 0.19605
811453 2195466 6 0.19605
811453 2195466 8 0.19605
811453 2195466 10 0.231
811453 2195466 12 0.231
811453 2195466 14 0.231
811453 2195466 16 0.231
811453 2195466 18 0.26831
811453 2195466 20 0.26831
811453 2195466 22 0.26831
811453 2195466 24 0.26831
811453 2195466 26 0.26831
811453 2195466 28 0.30735
811453 2195466 30 0.30735
811453 2195466 32 0.30735
811453 2195466 34 0.30735
811453 2195466 36 0.35401
811453 2195466 38 0.35401
811453 2195466 40 0.35401
811453 2195466 42 0.35401
811453 2195466 44 0.40726
811453 2195466 46 0.40726
811453 2195466 48 0.40726
811453 2195466 50 0.40726
811453 2195466 52 0.40726
811453 2195466 54 0.46324
811453 2195466 56 0.46324
811453 2195466 58 0.46324
811453 2195466 60 0.46324
811453 2195466 62 0.51636
811453 2195466 64 0.51636
811453 2195466 66 0.51636
811453 2195466 68 0.51636
811453 2195466 70 0.51636
811453 2195466 72 0.57227
811453 2195466 74 0.57227
811453 2195466 76 0.57227
811453 2195466 78 0.57227
811453 2195466 80 0.60885
811453 2195466 82 0.60885
811453 2195466 84 0.60885
811453 2195466 86 0.60885
811453 2195466 88 0.60885
811453 2195466 90 0.66469
811453 2195466 92 0.66469
811453 2195466 94 0.66469
811453 2195466 96 0.66469
811453 2195466 98 0.66469
811453 2195466 100 0.73013
811451 2195465 0 1e+13
811451 2195465 2 0.19605
811451 2195465 4 0.19605
811451 2195465 6 0.19605
811451 2195465 8 0.19605
811451 2195465 10 0.231
811451 2195465 12 0.231
811451 2195465 14 0.231
811451 2195465 16 0.231
811451 2195465 18 0.26831
811451 2195465 20 0.26831
811451 2195465 22 0.26831
811451 2195465 24 0.26831
811451 2195465 26 0.26831
811451 2195465 28 0.30735
811451 2195465 30 0.30735
811451 2195465 32 0.30735
811451 2195465 34 0.30735
811451 2195465 36 0.35401
811451 2195465 38 0.35401
811451 2195465 40 0.35401
811451 2195465 42 0.35401
811451 2195465 44 0.40726
811451 2195465 46 0.40726
811451 2195465 48 0.40726
811451 2195465 50 0.40726
811451 2195465 52 0.40726
811451 2195465 54 0.46324
811451 2195465 56 0.46324
811451 2195465 58 0.46324
811451 2195465 60 0.46324
811451 2195465 62 0.51636
811451 2195465 64 0.51636
811451 2195465 66 0.51636
811451 2195465 68 0.51636
811451 2195465 70 0.51636
811451 2195465 72 0.57227
811451 2195465 74 0.57227
811451 2195465 76 0.57227
811451 2195465 78 0.57227
811451 2195465 80 0.60885
811451 2195465 82 0.60885
811451 2195465 84 0.60885
811451 2195465 86 0.60885
811451 2195465 88 0.60885
811451 2195465 90 0.66469
811451 2195465 92 0.66469
811451 2195465 94 0.66469
811451 2195465 96 0.66469
811451 2195465 98 0.66469
811451 2195465 100 0.73013
811450 2195463 0 0.1526
811450 2195463 2 0.19605
811450 2195463 4 0.19605
811450 2195463 6 0.19605
811450 2195463 8 0.19605
811450 2195463 10 0.231
811450 2195463 12 0.231
811450 2195463 14 0.231
811450 2195463 16 0.231
811450 2195463 18 0.26831
811450 2195463 20 0.26831
811450 2195463 22 0.26831
811450 2195463 24 0.26831
811450 2195463 26 0.26831
811450 2195463 28 0.30735
811450 2195463 30 0.30735
811450 2195463 32 0.30735
811450 2195463 34 0.30735
811450 2195463 36 0.35401
811450 2195463 38 0.35401
811450 2195463 40 0.35401
811450 2195463 42 0.35401
811450 2195463 44 0.40726
811450 2195463 46 0.40726
811450 2195463 48 0.40726
811450 2195463 50 0.40726
811450 2195463 52 0.40726
811450 2195463 54 0.46324
811450 2195463 56 0.46324
811450 2195463 58 0.46324
811450 2195463 60 0.46324
811450 2195463 62 0.51636
811450 2195463 64 0.51636
811450 2195463 66 0.51636
811450 2195463 68 0.51636
811450 2195463 70 0.51636
811450 2195463 72 0.57227
811450 2195463 74 0.57227
811450 2195463 76 0.57227
811450 2195463 78 0.5225
811450 2195463 80 0.60885
811450 2195463 82 0.60885
811450 2195463 84 0.60885
811450 2195463 86 0.60885
811450 2195463 88 0.60885
811450 2195463 90 0.66469
811450 2195463 92 0.66469
811450 2195463 94 0.66469
811450 2195463 96 0.66469
811450 2195463 98 0.66469
811450 2195463 100 0.73013
811448 2195462 0 0.1526
811448 2195462 2 0.1526
811448 2195462 4 0.1526
811448 2195462 6 0.1526
811448 2195462 8 0.1526
811448 2195462 10 0.16811
811448 2195462 12 0.16811
811448 2195462 14 0.16811
811448 2195462 16 0.16811
811448 2195462 18 0.18894
811448 2195462 20 0.18894
811448 2195462 22 0.18894
811448 2195462 24 0.18894
811448 2195462 26 0.18894
811448 2195462 28 0.22052
811448 2195462 30 0.22052
811448 2195462 32 0.22052
811448 2195462 34 0.22052
811448 2195462 36 0.26641
811448 2195462 38 0.26641
811448 2195462 40 0.26641
811448 2195462 42 0.26641
811448 2195462 44 0.32563
811448 2195462 46 0.32563
811448 2195462 48 0.32563
811448 2195462 50 0.32563
811448 2195462 52 0.32563
811448 2195462 54 0.39005
811448 2195462 56 0.39005
811448 2195462 58 0.39005
811448 2195462 60 0.39005
811448 2195462 62 0.45152
811448 2195462 64 0.45152
811448 2195462 66 0.45152
811448 2195462 68 0.45152
811448 2195462 70 0.45152
811448 2195462 72 0.5225
811448 2195462 74 0.5225
811448 2195462 76 0.5225
811448 2195462 78 0.5225
811448 2195462 80 0.60885
811448 2195462 82 0.60885
811448 2195462 84 0.60885
811448 2195462 86 0.60885
811448 2195462 88 0.60885
811448 2195462 90 0.66469
811448 2195462 92 0.66469
811448 2195462 94 0.66469
811448 2195462 96 0.66469
811448 2195462 98 0.66469
811448 2195462 100 0.73013
811447 2195461 0 0.1526
811447 2195461 2 0.1526
811447 2195461 4 0.1526
811447 2195461 6 0.1526
811447 2195461 8 0.1526
811447 2195461 10 0.16811
811447 2195461 12 0.16811
811447 2195461 14 0.16811
811447 2195461 16 0.16811
811447 2195461 18 0.18894
811447 2195461 20 0.18894
811447 2195461 22 0.18894
811447 2195461 24 0.18894
811447 2195461 26 0.18894
811447 2195461 28 0.22052
811447 2195461 30 0.22052
811447 2195461 32 0.22052
811447 2195461 34 0.22052
811447 2195461 36 0.26641
811447 2195461 38 0.26641
811447 2195461 40 0.26641
811447 2195461 42 0.26641
811447 2195461 44 0.32563
811447 2195461 46 0.32563
811447 2195461 48 0.32563
811447 2195461 50 0.32563
811447 2195461 52 0.32563
811447 2195461 54 0.39005
811447 2195461 56 0.39005
811447 2195461 58 0.39005
811447 2195461 60 0.39005
811447 2195461 62 0.45152
811447 2195461 64 0.45152
811447 2195461 66 0.45152
811447 2195461 68 0.45152
811447 2195461 70 0.45152
811447 2195461 72 0.5225
811447 2195461 74 0.5225
811447 2195461 76 0.5225
811447 2195461 78 0.5225
811447 2195461 80 0.60885
811447 2195461 82 0.60885
811447 2195461 84 0.60885
811447 2195461 86 0.60885
811447 2195461 88 0.60885
811447 2195461 90 0.66469
811447 2195461 92 0.66469
